id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
813402000003,"Grand Rapids Charter Township, Precinct 3",123,27,223,1
813402000004,"Grand Rapids Charter Township, Precinct 4",228,32,206,1
813402000005,"Grand Rapids Charter Township, Precinct 5",165,23,90,1
813402000006,"Grand Rapids Charter Township, Precinct 6",176,13,178,0
813400001001,"Grand Rapids City, Ward 1, Precinct 1",131,5,40,0
813400001002,"Grand Rapids City, Ward 1, Precinct 2",136,12,42,0
813400001003,"Grand Rapids City, Ward 1, Precinct 3",228,8,120,0
813400001004,"Grand Rapids City, Ward 1, Precinct 4",176,10,95,0
813400001005,"Grand Rapids City, Ward 1, Precinct 5",136,31,168,0
813400001006,"Grand Rapids City, Ward 1, Precinct 6",104,6,62,0
813400001007,"Grand Rapids City, Ward 1, Precinct 7",300,19,183,0
813400001008,"Grand Rapids City, Ward 1, Precinct 8",131,15,77,0
813400001009,"Grand Rapids City, Ward 1, Precinct 9",106,9,32,0
813400001010,"Grand Rapids City, Ward 1, Precinct 10",100,9,52,0
813400001011,"Grand Rapids City, Ward 1, Precinct 11",164,19,62,0
813400001012,"Grand Rapids City, Ward 1, Precinct 12",52,9,34,0
813400001013,"Grand Rapids City, Ward 1, Precinct 13",49,5,50,0
813400001014,"Grand Rapids City, Ward 1, Precinct 14",125,13,83,0
813400001015,"Grand Rapids City, Ward 1, Precinct 15",29,2,31,1
813400001016,"Grand Rapids City, Ward 1, Precinct 16",125,10,44,0
813400001017,"Grand Rapids City, Ward 1, Precinct 17",193,32,199,0
813400001018,"Grand Rapids City, Ward 1, Precinct 18",140,11,110,0
813400001019,"Grand Rapids City, Ward 1, Precinct 19",141,25,140,0
813400001020,"Grand Rapids City, Ward 1, Precinct 20",34,3,22,0
813400002021,"Grand Rapids City, Ward 2, Precinct 21",216,6,64,0
813400002022,"Grand Rapids City, Ward 2, Precinct 22",136,6,69,0
813400002023,"Grand Rapids City, Ward 2, Precinct 23",224,13,97,0
813400002024,"Grand Rapids City, Ward 2, Precinct 24",183,7,81,0
813400002025,"Grand Rapids City, Ward 2, Precinct 25",178,15,83,0
813400002026,"Grand Rapids City, Ward 2, Precinct 26",161,5,49,0
813400002027,"Grand Rapids City, Ward 2, Precinct 27",156,2,48,0
813400002028,"Grand Rapids City, Ward 2, Precinct 28",210,26,170,1
813400002029,"Grand Rapids City, Ward 2, Precinct 29",209,12,122,0
813400002030,"Grand Rapids City, Ward 2, Precinct 30",246,15,96,0
813400002031,"Grand Rapids City, Ward 2, Precinct 31",142,10,56,0
813400002032,"Grand Rapids City, Ward 2, Precinct 32",331,19,102,0
813400002033,"Grand Rapids City, Ward 2, Precinct 33",199,10,52,0
813400002034,"Grand Rapids City, Ward 2, Precinct 34",193,27,114,0
813400002035,"Grand Rapids City, Ward 2, Precinct 35",203,19,114,0
813400002036,"Grand Rapids City, Ward 2, Precinct 36",279,32,233,0
813400002037,"Grand Rapids City, Ward 2, Precinct 37",160,24,145,0
813400002038,"Grand Rapids City, Ward 2, Precinct 38",145,17,150,0
813400002039,"Grand Rapids City, Ward 2, Precinct 39",171,30,166,0
813400002040,"Grand Rapids City, Ward 2, Precinct 40",242,8,67,0
813400003041,"Grand Rapids City, Ward 3, Precinct 41",62,3,91,0
813400003042,"Grand Rapids City, Ward 3, Precinct 42",163,29,213,0
813400003043,"Grand Rapids City, Ward 3, Precinct 43",186,34,181,0
813400003044,"Grand Rapids City, Ward 3, Precinct 44",226,33,184,3
813400003045,"Grand Rapids City, Ward 3, Precinct 45",142,20,183,0
813400003046,"Grand Rapids City, Ward 3, Precinct 46",181,36,214,1
813400003047,"Grand Rapids City, Ward 3, Precinct 47",217,7,82,0
813400003048,"Grand Rapids City, Ward 3, Precinct 48",147,14,86,0
813400003049,"Grand Rapids City, Ward 3, Precinct 49",87,14,88,0
813400003050,"Grand Rapids City, Ward 3, Precinct 50",83,7,71,0
813400003051,"Grand Rapids City, Ward 3, Precinct 51",66,14,99,0
813400003052,"Grand Rapids City, Ward 3, Precinct 52",95,8,91,0
813400003053,"Grand Rapids City, Ward 3, Precinct 53",117,8,122,1
813400003054,"Grand Rapids City, Ward 3, Precinct 54",145,14,84,0
813400003055,"Grand Rapids City, Ward 3, Precinct 55",119,8,118,0
813400003056,"Grand Rapids City, Ward 3, Precinct 56",329,19,145,0
813400003057,"Grand Rapids City, Ward 3, Precinct 57",182,10,95,1
813400003058,"Grand Rapids City, Ward 3, Precinct 58",58,10,35,0
813400003059,"Grand Rapids City, Ward 3, Precinct 59",303,44,215,1
813416000001,"Grandville City, Precinct 1",104,11,73,1
813416000002,"Grandville City, Precinct 2",104,8,73,1
813416000003,"Grandville City, Precinct 3",102,10,93,0
813416000004,"Grandville City, Precinct 4",107,19,134,0
813416000005,"Grandville City, Precinct 5",103,15,105,0
813416000006,"Grandville City, Precinct 6",99,15,80,0
813456000001,"Grattan Township, Precinct 1",53,11,74,0
813456000002,"Grattan Township, Precinct 2",81,13,114,0
814282001001,"Kentwood City, Ward 1, Precinct 1",76,22,119,0
814282001002,"Kentwood City, Ward 1, Precinct 2",169,16,136,0
814282001003,"Kentwood City, Ward 1, Precinct 3",78,10,107,0
814282001004,"Kentwood City, Ward 1, Precinct 4",37,11,39,0
814282001005,"Kentwood City, Ward 1, Precinct 5",38,1,50,0
814282001006,"Kentwood City, Ward 1, Precinct 6",60,16,105,0
814282001007,"Kentwood City, Ward 1, Precinct 7",83,16,71,0
814282001008,"Kentwood City, Ward 1, Precinct 8",113,16,144,0
814282001009,"Kentwood City, Ward 1, Precinct 9",83,16,91,0
814282001017,"Kentwood City, Ward 1, Precinct 17",130,18,149,0
814282002010,"Kentwood City, Ward 2, Precinct 10",74,7,91,0
814282002011,"Kentwood City, Ward 2, Precinct 11",217,27,155,0
814282002012,"Kentwood City, Ward 2, Precinct 12",94,21,91,0
814282002013,"Kentwood City, Ward 2, Precinct 13",119,18,226,0
814282002014,"Kentwood City, Ward 2, Precinct 14",160,32,150,0
814282002015,"Kentwood City, Ward 2, Precinct 15",119,15,116,0
814282002016,"Kentwood City, Ward 2, Precinct 16",238,21,228,0
814956000001,"Lowell Charter Township, Precinct 1",117,11,141,0
814956000002,"Lowell Charter Township, Precinct 2",154,13,149,0
814954000001,"Lowell City, Precinct 1",88,9,74,0
814954000002,"Lowell City, Precinct 2",50,11,69,0
815692000001,"Nelson Township, Precinct 1",55,10,78,0
815692000002,"Nelson Township, Precinct 2",61,9,81,0
815958000001,"Oakfield Township, Precinct 1",64,9,107,0
815958000002,"Oakfield Township, Precinct 2",55,11,90,0
815958000003,"Oakfield Township, Precinct 3",46,6,98,0
816466000001,"Plainfield Charter Township, Precinct 1",196,32,183,0
816466000002,"Plainfield Charter Township, Precinct 2",127,20,142,0
816466000003,"Plainfield Charter Township, Precinct 3",274,22,226,0
816466000004,"Plainfield Charter Township, Precinct 4",165,25,159,0
816466000006,"Plainfield Charter Township, Precinct 6",163,30,205,0
816466000007,"Plainfield Charter Township, Precinct 7",178,35,265,0
816466000008,"Plainfield Charter Township, Precinct 8",234,23,234,0
816466000009,"Plainfield Charter Township, Precinct 9",161,28,164,0
816466000010,"Plainfield Charter Township, Precinct 10",106,12,177,0
816466000011,"Plainfield Charter Township, Precinct 11",167,14,147,0
816908000001,"Rockford City, Precinct 1",138,13,124,0
816908000002,"Rockford City, Precinct 2",270,21,204,0
817446000001,"Solon Township, Precinct 1",72,16,102,0
817446000002,"Solon Township, Precinct 2",66,8,70,0
817446000003,"Solon Township, Precinct 3",47,8,40,0
817544000001,"Sparta Township, Precinct 1",101,17,139,0
817544000002,"Sparta Township, Precinct 2",124,21,156,0
817556000001,"Spencer Township, Precinct 1",58,11,122,0
817556000002,"Spencer Township, Precinct 2",26,2,58,0
818114000001,"Tyrone Township, Precinct 1",85,7,129,0
818192000001,"Vergennes Township, Precinct 1",106,5,120,0
818192000002,"Vergennes Township, Precinct 2",107,17,100,0
818296001001,"Walker City, Ward 1, Precinct 1",142,33,161,0
818296001002,"Walker City, Ward 1, Precinct 2",138,23,170,0
818296002003,"Walker City, Ward 2, Precinct 3",203,24,250,0
818296002004,"Walker City, Ward 2, Precinct 4",139,34,239,0
818296003005,"Walker City, Ward 3, Precinct 5",204,21,174,1
818296003006,"Walker City, Ward 3, Precinct 6",134,25,138,0
818894001001,"Wyoming City, Ward 1, Precinct 1",141,15,111,0
818894001002,"Wyoming City, Ward 1, Precinct 2",87,9,102,0
818894001003,"Wyoming City, Ward 1, Precinct 3",173,21,175,0
818894001004,"Wyoming City, Ward 1, Precinct 4",85,14,122,0
818894001005,"Wyoming City, Ward 1, Precinct 5",124,15,175,0
818894001006,"Wyoming City, Ward 1, Precinct 6",139,17,110,0
818894002007,"Wyoming City, Ward 2, Precinct 7",134,24,149,0
818894002008,"Wyoming City, Ward 2, Precinct 8",68,8,66,0
818894002009,"Wyoming City, Ward 2, Precinct 9",117,10,66,0
818894002010,"Wyoming City, Ward 2, Precinct 10",110,12,87,0
818894002011,"Wyoming City, Ward 2, Precinct 11",97,16,89,0
818894002012,"Wyoming City, Ward 2, Precinct 12",73,10,80,0
818894003013,"Wyoming City, Ward 3, Precinct 13",86,20,135,0
818894003014,"Wyoming City, Ward 3, Precinct 14",123,4,119,0
818894003015,"Wyoming City, Ward 3, Precinct 15",162,15,114,0
818894003016,"Wyoming City, Ward 3, Precinct 16",155,17,151,0
818894003017,"Wyoming City, Ward 3, Precinct 17",113,14,156,0
818894003018,"Wyoming City, Ward 3, Precinct 18",114,13,106,1
