id,name,ballots,registered,turnout
813416000002,"Grandville City, Precinct 2",634.0,2129,29.78
813416000003,"Grandville City, Precinct 3",735.0,2307,31.86
813416000004,"Grandville City, Precinct 4",938.0,2172,43.19
813416000005,"Grandville City, Precinct 5",926.0,2450,37.8
813416000006,"Grandville City, Precinct 6",811.0,2311,35.09
813456000001,"Grattan Township, Precinct 1",670.0,1661,40.34
813456000002,"Grattan Township, Precinct 2",745.0,1661,44.85
814282001001,"Kentwood City, Ward 1, Precinct 1",562.0,2593,21.67
814282001002,"Kentwood City, Ward 1, Precinct 2",865.0,2850,30.35
814282001003,"Kentwood City, Ward 1, Precinct 3",587.0,1965,29.87
814282001004,"Kentwood City, Ward 1, Precinct 4",375.0,1605,23.36
814282001005,"Kentwood City, Ward 1, Precinct 5",309.0,1301,23.75
814282001006,"Kentwood City, Ward 1, Precinct 6",629.0,2644,23.79
814282001007,"Kentwood City, Ward 1, Precinct 7",530.0,2146,24.7
814282001008,"Kentwood City, Ward 1, Precinct 8",888.0,2585,34.35
814282001009,"Kentwood City, Ward 1, Precinct 9",604.0,2476,24.39
814282001017,"Kentwood City, Ward 1, Precinct 17",687.0,2745,25.03
814282002010,"Kentwood City, Ward 2, Precinct 10",547.0,1832,29.86
814282002011,"Kentwood City, Ward 2, Precinct 11",956.0,2990,31.97
814282002012,"Kentwood City, Ward 2, Precinct 12",650.0,2268,28.66
814282002013,"Kentwood City, Ward 2, Precinct 13",952.0,2398,39.7
814282002014,"Kentwood City, Ward 2, Precinct 14",833.0,3499,23.81
814282002015,"Kentwood City, Ward 2, Precinct 15",583.0,2837,20.55
814282002016,"Kentwood City, Ward 2, Precinct 16",1137.0,2806,40.52
814956000001,"Lowell Charter Township, Precinct 1",1115.0,2788,39.99
814956000002,"Lowell Charter Township, Precinct 2",962.0,2983,32.25
814954000001,"Lowell City, Precinct 1",621.0,1773,35.03
814954000002,"Lowell City, Precinct 2",442.0,1549,28.53
815692000001,"Nelson Township, Precinct 1",622.0,2296,27.09
815692000002,"Nelson Township, Precinct 2",559.0,1890,29.58
815958000001,"Oakfield Township, Precinct 1",587.0,1738,33.77
815958000002,"Oakfield Township, Precinct 2",683.0,2108,32.4
815958000003,"Oakfield Township, Precinct 3",512.0,1592,32.16
816466000001,"Plainfield Charter Township, Precinct 1",1185.0,2910,40.72
816466000002,"Plainfield Charter Township, Precinct 2",955.0,2923,32.67
816466000003,"Plainfield Charter Township, Precinct 3",1516.0,4707,32.21
816466000004,"Plainfield Charter Township, Precinct 4",883.0,2550,34.63
816466000006,"Plainfield Charter Township, Precinct 6",1153.0,3002,38.41
816466000007,"Plainfield Charter Township, Precinct 7",1380.0,3214,42.94
816466000008,"Plainfield Charter Township, Precinct 8",1226.0,2919,42.0
816466000009,"Plainfield Charter Township, Precinct 9",1034.0,2853,36.24
816466000010,"Plainfield Charter Township, Precinct 10",987.0,2231,44.24
816466000011,"Plainfield Charter Township, Precinct 11",1059.0,2720,38.93
816908000001,"Rockford City, Precinct 1",721.0,1993,36.18
816908000002,"Rockford City, Precinct 2",1248.0,3122,39.97
817446000001,"Solon Township, Precinct 1",721.0,2088,34.53
817446000002,"Solon Township, Precinct 2",526.0,1838,28.62
817446000003,"Solon Township, Precinct 3",465.0,1618,28.74
817544000001,"Sparta Township, Precinct 1",1036.0,3436,30.15
817544000002,"Sparta Township, Precinct 2",1288.0,4041,31.87
817556000001,"Spencer Township, Precinct 1",702.0,2212,31.74
817556000002,"Spencer Township, Precinct 2",429.0,1552,27.64
818114000001,"Tyrone Township, Precinct 1",1117.0,3963,28.19
818192000001,"Vergennes Township, Precinct 1",859.0,2109,40.73
818192000002,"Vergennes Township, Precinct 2",790.0,2016,39.19
818296001001,"Walker City, Ward 1, Precinct 1",831.0,2921,28.45
818296001002,"Walker City, Ward 1, Precinct 2",1110.0,3224,34.43
818296002003,"Walker City, Ward 2, Precinct 3",1389.0,3631,38.25
818296002004,"Walker City, Ward 2, Precinct 4",1219.0,3329,36.62
818296003005,"Walker City, Ward 3, Precinct 5",1178.0,3377,34.88
818296003006,"Walker City, Ward 3, Precinct 6",1116.0,3511,31.79
818894001001,"Wyoming City, Ward 1, Precinct 1",880.0,4277,20.58
818894001002,"Wyoming City, Ward 1, Precinct 2",663.0,3295,20.12
818894001003,"Wyoming City, Ward 1, Precinct 3",1206.0,3631,33.21
818894001004,"Wyoming City, Ward 1, Precinct 4",590.0,2034,29.01
818894001005,"Wyoming City, Ward 1, Precinct 5",892.0,3534,25.24
818894001006,"Wyoming City, Ward 1, Precinct 6",850.0,4534,18.75
818894002007,"Wyoming City, Ward 2, Precinct 7",977.0,4066,24.03
818894002008,"Wyoming City, Ward 2, Precinct 8",512.0,2573,19.9
818894002009,"Wyoming City, Ward 2, Precinct 9",617.0,3505,17.6
818894002010,"Wyoming City, Ward 2, Precinct 10",737.0,3150,23.4
818894002011,"Wyoming City, Ward 2, Precinct 11",676.0,3352,20.17
818894002012,"Wyoming City, Ward 2, Precinct 12",488.0,2162,22.57
818894003013,"Wyoming City, Ward 3, Precinct 13",793.0,3109,25.51
818894003014,"Wyoming City, Ward 3, Precinct 14",682.0,2981,22.88
818894003015,"Wyoming City, Ward 3, Precinct 15",988.0,3702,26.69
818894003016,"Wyoming City, Ward 3, Precinct 16",1027.0,3018,34.03
818894003017,"Wyoming City, Ward 3, Precinct 17",909.0,2712,33.52
818894003018,"Wyoming City, Ward 3, Precinct 18",835.0,2905,28.74
