id,name,Abdul El-Sayed,Mallory McMorrow,Haley Stevens,Write-in
813124000003,"Gaines Charter Township, Precinct 3",104,1,48,0
813124000004,"Gaines Charter Township, Precinct 4",52,2,33,0
813124000005,"Gaines Charter Township, Precinct 5",157,9,57,0
813124000006,"Gaines Charter Township, Precinct 6",96,3,58,0
813124000007,"Gaines Charter Township, Precinct 7",137,1,63,0
813124000008,"Gaines Charter Township, Precinct 8",105,3,34,0
813124000009,"Gaines Charter Township, Precinct 9",125,0,45,0
813402000001,"Grand Rapids Charter Township, Precinct 1",194,4,96,1
813402000002,"Grand Rapids Charter Township, Precinct 2",112,5,59,0
813402000003,"Grand Rapids Charter Township, Precinct 3",100,1,56,0
813402000004,"Grand Rapids Charter Township, Precinct 4",243,4,84,0
813402000005,"Grand Rapids Charter Township, Precinct 5",185,3,49,0
813402000006,"Grand Rapids Charter Township, Precinct 6",217,4,72,1
813400001001,"Grand Rapids City, Ward 1, Precinct 1",293,1,30,0
813400001002,"Grand Rapids City, Ward 1, Precinct 2",340,3,35,0
813400001003,"Grand Rapids City, Ward 1, Precinct 3",240,5,72,0
813400001004,"Grand Rapids City, Ward 1, Precinct 4",270,2,71,0
813400001005,"Grand Rapids City, Ward 1, Precinct 5",212,1,78,0
813400001006,"Grand Rapids City, Ward 1, Precinct 6",178,3,36,0
813400001007,"Grand Rapids City, Ward 1, Precinct 7",355,6,68,0
813400001008,"Grand Rapids City, Ward 1, Precinct 8",212,4,56,0
813400001009,"Grand Rapids City, Ward 1, Precinct 9",207,2,16,0
813400001010,"Grand Rapids City, Ward 1, Precinct 10",187,4,26,0
813400001011,"Grand Rapids City, Ward 1, Precinct 11",268,5,44,0
813400001012,"Grand Rapids City, Ward 1, Precinct 12",198,2,37,0
813400001013,"Grand Rapids City, Ward 1, Precinct 13",154,4,33,0
813400001014,"Grand Rapids City, Ward 1, Precinct 14",280,4,38,0
813400001015,"Grand Rapids City, Ward 1, Precinct 15",67,2,41,0
813400001016,"Grand Rapids City, Ward 1, Precinct 16",227,6,32,0
813400001017,"Grand Rapids City, Ward 1, Precinct 17",195,6,60,0
813400001018,"Grand Rapids City, Ward 1, Precinct 18",173,2,60,0
813400001019,"Grand Rapids City, Ward 1, Precinct 19",154,0,52,0
813400001020,"Grand Rapids City, Ward 1, Precinct 20",83,8,28,0
813400002021,"Grand Rapids City, Ward 2, Precinct 21",468,3,51,0
813400002022,"Grand Rapids City, Ward 2, Precinct 22",178,4,39,0
813400002023,"Grand Rapids City, Ward 2, Precinct 23",445,6,63,1
813400002024,"Grand Rapids City, Ward 2, Precinct 24",389,2,59,0
813400002025,"Grand Rapids City, Ward 2, Precinct 25",368,4,56,0
813400002026,"Grand Rapids City, Ward 2, Precinct 26",344,5,40,1
813400002027,"Grand Rapids City, Ward 2, Precinct 27",282,3,35,0
813400002028,"Grand Rapids City, Ward 2, Precinct 28",219,4,68,0
813400002029,"Grand Rapids City, Ward 2, Precinct 29",215,4,45,0
813400002030,"Grand Rapids City, Ward 2, Precinct 30",323,3,53,0
813400002031,"Grand Rapids City, Ward 2, Precinct 31",302,2,47,0
813400002032,"Grand Rapids City, Ward 2, Precinct 32",620,3,66,1
813400002033,"Grand Rapids City, Ward 2, Precinct 33",417,3,68,1
813400002034,"Grand Rapids City, Ward 2, Precinct 34",224,3,47,0
813400002035,"Grand Rapids City, Ward 2, Precinct 35",277,1,48,0
813400002036,"Grand Rapids City, Ward 2, Precinct 36",331,3,91,0
813400002037,"Grand Rapids City, Ward 2, Precinct 37",205,5,55,0
813400002038,"Grand Rapids City, Ward 2, Precinct 38",158,7,59,0
813400002039,"Grand Rapids City, Ward 2, Precinct 39",209,1,67,1
813400002040,"Grand Rapids City, Ward 2, Precinct 40",412,2,52,0
813400003041,"Grand Rapids City, Ward 3, Precinct 41",130,4,57,0
813400003042,"Grand Rapids City, Ward 3, Precinct 42",189,2,66,0
813400003043,"Grand Rapids City, Ward 3, Precinct 43",194,6,134,0
813400003044,"Grand Rapids City, Ward 3, Precinct 44",286,4,126,0
813400003045,"Grand Rapids City, Ward 3, Precinct 45",215,4,111,0
813400003046,"Grand Rapids City, Ward 3, Precinct 46",199,4,104,1
813400003047,"Grand Rapids City, Ward 3, Precinct 47",396,5,68,1
813400003048,"Grand Rapids City, Ward 3, Precinct 48",314,2,43,0
813400003049,"Grand Rapids City, Ward 3, Precinct 49",229,8,98,0
813400003050,"Grand Rapids City, Ward 3, Precinct 50",161,1,40,0
813400003051,"Grand Rapids City, Ward 3, Precinct 51",125,3,58,0
813400003052,"Grand Rapids City, Ward 3, Precinct 52",170,8,101,0
813400003053,"Grand Rapids City, Ward 3, Precinct 53",192,0,72,4
813400003054,"Grand Rapids City, Ward 3, Precinct 54",276,6,91,0
813400003055,"Grand Rapids City, Ward 3, Precinct 55",209,6,78,1
813400003056,"Grand Rapids City, Ward 3, Precinct 56",514,8,127,0
813400003057,"Grand Rapids City, Ward 3, Precinct 57",300,4,69,0
813400003058,"Grand Rapids City, Ward 3, Precinct 58",164,2,51,0
813400003059,"Grand Rapids City, Ward 3, Precinct 59",351,12,99,0
813416000001,"Grandville City, Precinct 1",168,1,36,0
813416000002,"Grandville City, Precinct 2",144,3,23,0
813416000003,"Grandville City, Precinct 3",121,4,32,0
813416000004,"Grandville City, Precinct 4",154,4,53,0
813416000005,"Grandville City, Precinct 5",157,3,57,0
813416000006,"Grandville City, Precinct 6",157,2,38,0
813456000001,"Grattan Township, Precinct 1",48,1,39,0
813456000002,"Grattan Township, Precinct 2",54,2,43,0
814282001001,"Kentwood City, Ward 1, Precinct 1",79,6,54,0
814282001002,"Kentwood City, Ward 1, Precinct 2",165,5,74,1
814282001003,"Kentwood City, Ward 1, Precinct 3",127,3,44,1
814282001004,"Kentwood City, Ward 1, Precinct 4",118,3,28,0
814282001005,"Kentwood City, Ward 1, Precinct 5",63,3,23,0
814282001006,"Kentwood City, Ward 1, Precinct 6",110,4,36,0
814282001007,"Kentwood City, Ward 1, Precinct 7",147,1,57,0
814282001008,"Kentwood City, Ward 1, Precinct 8",170,1,84,0
814282001009,"Kentwood City, Ward 1, Precinct 9",160,6,56,0
814282001017,"Kentwood City, Ward 1, Precinct 17",135,5,43,0
814282002010,"Kentwood City, Ward 2, Precinct 10",127,1,62,0
814282002011,"Kentwood City, Ward 2, Precinct 11",196,2,43,0
814282002012,"Kentwood City, Ward 2, Precinct 12",177,4,45,0
814282002013,"Kentwood City, Ward 2, Precinct 13",87,4,55,0
814282002014,"Kentwood City, Ward 2, Precinct 14",203,5,62,0
814282002015,"Kentwood City, Ward 2, Precinct 15",137,4,54,0
814282002016,"Kentwood City, Ward 2, Precinct 16",190,2,75,0
814956000001,"Lowell Charter Township, Precinct 1",136,11,60,1
814956000002,"Lowell Charter Township, Precinct 2",142,8,56,0
814954000001,"Lowell City, Precinct 1",110,3,42,0
814954000002,"Lowell City, Precinct 2",64,1,25,0
815692000001,"Nelson Township, Precinct 1",59,4,27,0
815692000002,"Nelson Township, Precinct 2",48,0,22,0
815958000001,"Oakfield Township, Precinct 1",53,4,33,0
815958000002,"Oakfield Township, Precinct 2",57,1,38,0
815958000003,"Oakfield Township, Precinct 3",49,1,25,0
816466000001,"Plainfield Charter Township, Precinct 1",134,3,44,0
816466000002,"Plainfield Charter Township, Precinct 2",125,8,51,0
816466000003,"Plainfield Charter Township, Precinct 3",267,5,63,1
816466000004,"Plainfield Charter Township, Precinct 4",177,3,24,0
816466000006,"Plainfield Charter Township, Precinct 6",118,3,47,0
816466000007,"Plainfield Charter Township, Precinct 7",132,2,62,0
816466000008,"Plainfield Charter Township, Precinct 8",165,8,54,0
816466000009,"Plainfield Charter Township, Precinct 9",148,5,47,0
816466000010,"Plainfield Charter Township, Precinct 10",116,2,50,0
816466000011,"Plainfield Charter Township, Precinct 11",149,3,48,0
816908000001,"Rockford City, Precinct 1",110,3,29,0
816908000002,"Rockford City, Precinct 2",200,3,38,0
817446000001,"Solon Township, Precinct 1",51,4,26,0
817446000002,"Solon Township, Precinct 2",73,3,22,0
817446000003,"Solon Township, Precinct 3",41,3,15,0
817544000001,"Sparta Township, Precinct 1",159,2,53,0
817544000002,"Sparta Township, Precinct 2",133,6,53,0
817556000001,"Spencer Township, Precinct 1",37,4,38,0
817556000002,"Spencer Township, Precinct 2",40,1,17,0
818114000001,"Tyrone Township, Precinct 1",92,5,37,0
818192000001,"Vergennes Township, Precinct 1",79,4,40,0
818192000002,"Vergennes Township, Precinct 2",92,2,39,0
818296001001,"Walker City, Ward 1, Precinct 1",182,9,41,0
818296001002,"Walker City, Ward 1, Precinct 2",196,2,59,0
818296002003,"Walker City, Ward 2, Precinct 3",189,8,73,0
818296002004,"Walker City, Ward 2, Precinct 4",152,2,65,0
818296003005,"Walker City, Ward 3, Precinct 5",243,2,47,0
818296003006,"Walker City, Ward 3, Precinct 6",182,3,57,0
818894001001,"Wyoming City, Ward 1, Precinct 1",250,7,76,1
818894001002,"Wyoming City, Ward 1, Precinct 2",190,3,52,0
818894001003,"Wyoming City, Ward 1, Precinct 3",202,3,71,0
818894001004,"Wyoming City, Ward 1, Precinct 4",86,1,35,0
818894001005,"Wyoming City, Ward 1, Precinct 5",171,4,48,0
818894001006,"Wyoming City, Ward 1, Precinct 6",220,9,58,0
818894002007,"Wyoming City, Ward 2, Precinct 7",209,4,87,0
818894002008,"Wyoming City, Ward 2, Precinct 8",145,4,38,2
818894002009,"Wyoming City, Ward 2, Precinct 9",212,9,53,0
818894002010,"Wyoming City, Ward 2, Precinct 10",179,7,55,0
818894002011,"Wyoming City, Ward 2, Precinct 11",174,3,32,0
818894002012,"Wyoming City, Ward 2, Precinct 12",101,2,34,0
818894003013,"Wyoming City, Ward 3, Precinct 13",134,2,42,0
818894003014,"Wyoming City, Ward 3, Precinct 14",166,0,53,0
818894003015,"Wyoming City, Ward 3, Precinct 15",212,2,50,0
818894003016,"Wyoming City, Ward 3, Precinct 16",166,5,65,0
818894003017,"Wyoming City, Ward 3, Precinct 17",122,1,47,0
818894003018,"Wyoming City, Ward 3, Precinct 18",140,2,50,0
