id,name,Mike Rogers,Write-in
813400003051,"Grand Rapids City, Ward 3, Precinct 51",82,0
813400003052,"Grand Rapids City, Ward 3, Precinct 52",9,1
813400003053,"Grand Rapids City, Ward 3, Precinct 53",16,1
813400003054,"Grand Rapids City, Ward 3, Precinct 54",65,0
813400003055,"Grand Rapids City, Ward 3, Precinct 55",50,0
813400003056,"Grand Rapids City, Ward 3, Precinct 56",191,1
813400003057,"Grand Rapids City, Ward 3, Precinct 57",60,1
813400003058,"Grand Rapids City, Ward 3, Precinct 58",4,0
813400003059,"Grand Rapids City, Ward 3, Precinct 59",204,0
813416000001,"Grandville City, Precinct 1",267,1
813416000002,"Grandville City, Precinct 2",237,1
813416000003,"Grandville City, Precinct 3",324,2
813416000004,"Grandville City, Precinct 4",411,1
813416000005,"Grandville City, Precinct 5",434,0
813416000006,"Grandville City, Precinct 6",354,4
813456000001,"Grattan Township, Precinct 1",393,1
813456000002,"Grattan Township, Precinct 2",361,0
814282001001,"Kentwood City, Ward 1, Precinct 1",163,0
814282001002,"Kentwood City, Ward 1, Precinct 2",258,2
814282001003,"Kentwood City, Ward 1, Precinct 3",165,4
814282001004,"Kentwood City, Ward 1, Precinct 4",100,0
814282001005,"Kentwood City, Ward 1, Precinct 5",107,1
814282001006,"Kentwood City, Ward 1, Precinct 6",257,0
814282001007,"Kentwood City, Ward 1, Precinct 7",123,0
814282001008,"Kentwood City, Ward 1, Precinct 8",282,0
814282001009,"Kentwood City, Ward 1, Precinct 9",143,2
814282001017,"Kentwood City, Ward 1, Precinct 17",154,0
814282002010,"Kentwood City, Ward 2, Precinct 10",158,1
814282002011,"Kentwood City, Ward 2, Precinct 11",232,0
814282002012,"Kentwood City, Ward 2, Precinct 12",135,0
814282002013,"Kentwood City, Ward 2, Precinct 13",380,0
814282002014,"Kentwood City, Ward 2, Precinct 14",170,0
814282002015,"Kentwood City, Ward 2, Precinct 15",97,0
814282002016,"Kentwood City, Ward 2, Precinct 16",298,1
814956000001,"Lowell Charter Township, Precinct 1",534,4
814956000002,"Lowell Charter Township, Precinct 2",357,0
814954000001,"Lowell City, Precinct 1",210,0
814954000002,"Lowell City, Precinct 2",183,0
815692000001,"Nelson Township, Precinct 1",337,4
815692000002,"Nelson Township, Precinct 2",297,1
815958000001,"Oakfield Township, Precinct 1",280,0
815958000002,"Oakfield Township, Precinct 2",385,1
815958000003,"Oakfield Township, Precinct 3",236,0
816466000001,"Plainfield Charter Township, Precinct 1",511,0
816466000002,"Plainfield Charter Township, Precinct 2",417,2
816466000003,"Plainfield Charter Township, Precinct 3",528,2
816466000004,"Plainfield Charter Township, Precinct 4",273,1
816466000006,"Plainfield Charter Township, Precinct 6",517,3
816466000007,"Plainfield Charter Township, Precinct 7",613,1
816466000008,"Plainfield Charter Township, Precinct 8",432,2
816466000009,"Plainfield Charter Township, Precinct 9",415,2
816466000010,"Plainfield Charter Township, Precinct 10",470,0
816466000011,"Plainfield Charter Township, Precinct 11",448,1
816908000001,"Rockford City, Precinct 1",253,0
816908000002,"Rockford City, Precinct 2",407,1
817446000001,"Solon Township, Precinct 1",398,1
817446000002,"Solon Township, Precinct 2",238,1
817446000003,"Solon Township, Precinct 3",256,2
817544000001,"Sparta Township, Precinct 1",472,1
817544000002,"Sparta Township, Precinct 2",683,3
817556000001,"Spencer Township, Precinct 1",387,3
817556000002,"Spencer Township, Precinct 2",253,2
818114000001,"Tyrone Township, Precinct 1",662,1
818192000001,"Vergennes Township, Precinct 1",426,1
818192000002,"Vergennes Township, Precinct 2",334,4
818296001001,"Walker City, Ward 1, Precinct 1",214,0
818296001002,"Walker City, Ward 1, Precinct 2",423,1
818296002003,"Walker City, Ward 2, Precinct 3",544,4
818296002004,"Walker City, Ward 2, Precinct 4",506,2
818296003005,"Walker City, Ward 3, Precinct 5",410,0
818296003006,"Walker City, Ward 3, Precinct 6",514,0
818894001001,"Wyoming City, Ward 1, Precinct 1",215,1
818894001002,"Wyoming City, Ward 1, Precinct 2",180,0
818894001003,"Wyoming City, Ward 1, Precinct 3",472,2
818894001004,"Wyoming City, Ward 1, Precinct 4",208,0
818894001005,"Wyoming City, Ward 1, Precinct 5",280,2
818894001006,"Wyoming City, Ward 1, Precinct 6",230,1
818894002007,"Wyoming City, Ward 2, Precinct 7",282,3
818894002008,"Wyoming City, Ward 2, Precinct 8",146,1
818894002009,"Wyoming City, Ward 2, Precinct 9",119,1
818894002010,"Wyoming City, Ward 2, Precinct 10",236,1
818894002011,"Wyoming City, Ward 2, Precinct 11",204,1
818894002012,"Wyoming City, Ward 2, Precinct 12",150,0
818894003013,"Wyoming City, Ward 3, Precinct 13",331,0
818894003014,"Wyoming City, Ward 3, Precinct 14",186,0
818894003015,"Wyoming City, Ward 3, Precinct 15",374,0
818894003016,"Wyoming City, Ward 3, Precinct 16",402,2
818894003017,"Wyoming City, Ward 3, Precinct 17",398,1
818894003018,"Wyoming City, Ward 3, Precinct 18",344,4
