id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
811308000004,"Cannon Township, Precinct 4",48,179,117,5,0
811366000001,"Cascade Charter Township, Precinct 1",73,188,107,5,0
811366000002,"Cascade Charter Township, Precinct 2",26,193,64,6,0
811366000003,"Cascade Charter Township, Precinct 3",34,197,92,3,0
811366000004,"Cascade Charter Township, Precinct 4",53,197,93,14,0
811366000005,"Cascade Charter Township, Precinct 5",47,165,75,4,1
811420000001,"Cedar Springs City, Precinct 1",17,49,34,3,0
811850000001,"Courtland Township, Precinct 1",25,85,74,7,0
811850000002,"Courtland Township, Precinct 2",60,190,116,16,0
811850000003,"Courtland Township, Precinct 3",30,99,80,4,0
812398001001,"East Grand Rapids City, Ward 1, Precinct 1",19,85,21,0,0
812398002002,"East Grand Rapids City, Ward 2, Precinct 2",14,66,22,3,0
812398003003,"East Grand Rapids City, Ward 3, Precinct 3",11,66,15,1,0
813124000001,"Gaines Charter Township, Precinct 1",47,167,117,18,0
813124000002,"Gaines Charter Township, Precinct 2",9,74,50,10,0
813124000003,"Gaines Charter Township, Precinct 3",7,67,46,6,1
813124000004,"Gaines Charter Township, Precinct 4",12,41,31,4,0
813124000005,"Gaines Charter Township, Precinct 5",4,29,20,1,0
813124000006,"Gaines Charter Township, Precinct 6",13,116,59,3,0
813124000007,"Gaines Charter Township, Precinct 7",38,182,91,20,0
813124000008,"Gaines Charter Township, Precinct 8",34,155,81,15,0
813124000009,"Gaines Charter Township, Precinct 9",15,51,36,5,0
813402000001,"Grand Rapids Charter Township, Precinct 1",36,196,84,7,0
813402000002,"Grand Rapids Charter Township, Precinct 2",12,32,16,6,1
813402000003,"Grand Rapids Charter Township, Precinct 3",45,130,61,13,2
813402000004,"Grand Rapids Charter Township, Precinct 4",50,156,72,6,2
813402000005,"Grand Rapids Charter Township, Precinct 5",20,59,24,6,1
813402000006,"Grand Rapids Charter Township, Precinct 6",26,84,56,2,0
813400001001,"Grand Rapids City, Ward 1, Precinct 1",10,13,10,2,0
813400001002,"Grand Rapids City, Ward 1, Precinct 2",6,10,19,0,0
813400001003,"Grand Rapids City, Ward 1, Precinct 3",6,38,17,3,0
813400001004,"Grand Rapids City, Ward 1, Precinct 4",1,17,10,1,0
813400001005,"Grand Rapids City, Ward 1, Precinct 5",31,67,57,5,0
813400001006,"Grand Rapids City, Ward 1, Precinct 6",4,13,7,1,0
813400001007,"Grand Rapids City, Ward 1, Precinct 7",27,59,25,1,0
813400001008,"Grand Rapids City, Ward 1, Precinct 8",16,52,48,3,0
813400001009,"Grand Rapids City, Ward 1, Precinct 9",3,7,11,1,0
813400001010,"Grand Rapids City, Ward 1, Precinct 10",7,18,7,2,1
813400001011,"Grand Rapids City, Ward 1, Precinct 11",5,19,39,1,0
813400001012,"Grand Rapids City, Ward 1, Precinct 12",0,4,3,0,0
813400001013,"Grand Rapids City, Ward 1, Precinct 13",1,6,7,1,0
813400001014,"Grand Rapids City, Ward 1, Precinct 14",10,23,16,2,0
813400001015,"Grand Rapids City, Ward 1, Precinct 15",1,3,0,0,0
813400001016,"Grand Rapids City, Ward 1, Precinct 16",7,15,11,0,0
813400001017,"Grand Rapids City, Ward 1, Precinct 17",41,99,79,7,0
813400001018,"Grand Rapids City, Ward 1, Precinct 18",23,49,41,2,0
813400001019,"Grand Rapids City, Ward 1, Precinct 19",20,82,49,6,0
813400001020,"Grand Rapids City, Ward 1, Precinct 20",2,0,2,0,0
813400002021,"Grand Rapids City, Ward 2, Precinct 21",2,12,8,0,0
813400002022,"Grand Rapids City, Ward 2, Precinct 22",12,29,8,0,0
813400002023,"Grand Rapids City, Ward 2, Precinct 23",10,16,14,1,0
813400002024,"Grand Rapids City, Ward 2, Precinct 24",12,40,38,0,0
813400002025,"Grand Rapids City, Ward 2, Precinct 25",7,24,11,1,0
813400002026,"Grand Rapids City, Ward 2, Precinct 26",6,12,9,1,0
813400002027,"Grand Rapids City, Ward 2, Precinct 27",1,7,13,1,0
813400002028,"Grand Rapids City, Ward 2, Precinct 28",18,30,26,5,0
813400002029,"Grand Rapids City, Ward 2, Precinct 29",8,51,29,1,0
813400002030,"Grand Rapids City, Ward 2, Precinct 30",18,46,35,4,0
813400002031,"Grand Rapids City, Ward 2, Precinct 31",5,22,10,0,0
813400002032,"Grand Rapids City, Ward 2, Precinct 32",2,17,5,1,0
813400002033,"Grand Rapids City, Ward 2, Precinct 33",1,7,9,1,0
813400002034,"Grand Rapids City, Ward 2, Precinct 34",23,52,45,4,0
813400002035,"Grand Rapids City, Ward 2, Precinct 35",7,26,22,2,0
813400002036,"Grand Rapids City, Ward 2, Precinct 36",34,87,61,5,0
813400002037,"Grand Rapids City, Ward 2, Precinct 37",34,70,31,3,0
813400002038,"Grand Rapids City, Ward 2, Precinct 38",30,70,35,4,0
813400002039,"Grand Rapids City, Ward 2, Precinct 39",13,47,25,2,0
813400002040,"Grand Rapids City, Ward 2, Precinct 40",5,18,15,0,0
813400003041,"Grand Rapids City, Ward 3, Precinct 41",10,8,22,0,0
813400003042,"Grand Rapids City, Ward 3, Precinct 42",57,132,60,7,0
813400003043,"Grand Rapids City, Ward 3, Precinct 43",18,91,38,2,0
813400003044,"Grand Rapids City, Ward 3, Precinct 44",27,55,34,7,0
813400003045,"Grand Rapids City, Ward 3, Precinct 45",16,55,35,7,0
813400003046,"Grand Rapids City, Ward 3, Precinct 46",34,98,38,3,0
813400003047,"Grand Rapids City, Ward 3, Precinct 47",1,10,9,0,0
813400003048,"Grand Rapids City, Ward 3, Precinct 48",12,29,9,2,0
813400003049,"Grand Rapids City, Ward 3, Precinct 49",1,4,2,2,0
813400003050,"Grand Rapids City, Ward 3, Precinct 50",5,15,7,1,0
813400003051,"Grand Rapids City, Ward 3, Precinct 51",6,24,13,2,0
813400003052,"Grand Rapids City, Ward 3, Precinct 52",0,2,2,0,0
813400003053,"Grand Rapids City, Ward 3, Precinct 53",0,3,1,4,0
813400003054,"Grand Rapids City, Ward 3, Precinct 54",5,15,4,1,0
813400003055,"Grand Rapids City, Ward 3, Precinct 55",2,15,5,0,0
813400003056,"Grand Rapids City, Ward 3, Precinct 56",10,43,36,5,1
813400003057,"Grand Rapids City, Ward 3, Precinct 57",7,14,4,1,0
813400003058,"Grand Rapids City, Ward 3, Precinct 58",0,0,1,0,0
813400003059,"Grand Rapids City, Ward 3, Precinct 59",20,77,21,3,0
813416000001,"Grandville City, Precinct 1",23,52,49,3,0
813416000002,"Grandville City, Precinct 2",12,49,34,1,0
813416000003,"Grandville City, Precinct 3",33,76,62,4,0
813416000004,"Grandville City, Precinct 4",40,105,82,5,0
813416000005,"Grandville City, Precinct 5",28,107,81,2,0
813416000006,"Grandville City, Precinct 6",14,90,57,3,0
813456000001,"Grattan Township, Precinct 1",23,61,59,4,0
813456000002,"Grattan Township, Precinct 2",25,90,52,4,0
814282001001,"Kentwood City, Ward 1, Precinct 1",15,39,38,4,0
814282001002,"Kentwood City, Ward 1, Precinct 2",13,60,52,7,0
814282001003,"Kentwood City, Ward 1, Precinct 3",12,32,22,5,0
814282001004,"Kentwood City, Ward 1, Precinct 4",6,15,7,0,0
814282001005,"Kentwood City, Ward 1, Precinct 5",10,27,22,0,0
814282001006,"Kentwood City, Ward 1, Precinct 6",31,65,49,5,0
814282001007,"Kentwood City, Ward 1, Precinct 7",9,24,11,2,0
814282001008,"Kentwood City, Ward 1, Precinct 8",12,79,40,2,0
814282001009,"Kentwood City, Ward 1, Precinct 9",15,39,24,5,0
814282001017,"Kentwood City, Ward 1, Precinct 17",8,51,25,2,0
814282002010,"Kentwood City, Ward 2, Precinct 10",14,39,19,2,0
814282002011,"Kentwood City, Ward 2, Precinct 11",12,93,29,9,0
814282002012,"Kentwood City, Ward 2, Precinct 12",5,42,16,2,0
814282002013,"Kentwood City, Ward 2, Precinct 13",49,173,83,18,0
814282002014,"Kentwood City, Ward 2, Precinct 14",22,39,35,3,0
814282002015,"Kentwood City, Ward 2, Precinct 15",5,28,14,3,0
814282002016,"Kentwood City, Ward 2, Precinct 16",26,96,50,2,0
814956000001,"Lowell Charter Township, Precinct 1",23,95,99,5,2
814956000002,"Lowell Charter Township, Precinct 2",32,84,55,3,0
814954000001,"Lowell City, Precinct 1",12,23,21,0,0
814954000002,"Lowell City, Precinct 2",18,40,29,3,0
815692000001,"Nelson Township, Precinct 1",19,46,48,4,0
815692000002,"Nelson Township, Precinct 2",26,65,43,2,0
815958000001,"Oakfield Township, Precinct 1",19,54,38,5,0
815958000002,"Oakfield Township, Precinct 2",24,62,80,2,0
815958000003,"Oakfield Township, Precinct 3",16,55,34,6,0
816466000001,"Plainfield Charter Township, Precinct 1",46,122,74,2,0
816466000002,"Plainfield Charter Township, Precinct 2",29,96,58,6,2
816466000003,"Plainfield Charter Township, Precinct 3",44,134,103,3,0
816466000004,"Plainfield Charter Township, Precinct 4",39,72,57,3,1
816466000006,"Plainfield Charter Township, Precinct 6",66,148,83,9,0
816466000007,"Plainfield Charter Township, Precinct 7",64,236,108,7,1
816466000008,"Plainfield Charter Township, Precinct 8",38,114,99,3,0
816466000009,"Plainfield Charter Township, Precinct 9",45,113,87,5,0
816466000010,"Plainfield Charter Township, Precinct 10",38,139,59,3,0
816466000011,"Plainfield Charter Township, Precinct 11",52,116,69,4,0
816908000001,"Rockford City, Precinct 1",17,69,47,3,2
816908000002,"Rockford City, Precinct 2",41,131,53,10,0
817446000001,"Solon Township, Precinct 1",42,72,78,7,1
817446000002,"Solon Township, Precinct 2",15,43,39,0,0
817446000003,"Solon Township, Precinct 3",9,34,39,7,2
817544000001,"Sparta Township, Precinct 1",46,78,77,5,0
817544000002,"Sparta Township, Precinct 2",57,125,124,1,2
817556000001,"Spencer Township, Precinct 1",14,57,73,6,1
817556000002,"Spencer Township, Precinct 2",15,30,30,3,0
818114000001,"Tyrone Township, Precinct 1",58,103,120,3,1
818192000001,"Vergennes Township, Precinct 1",24,93,70,1,0
818192000002,"Vergennes Township, Precinct 2",17,74,43,2,0
818296001001,"Walker City, Ward 1, Precinct 1",20,51,48,5,0
818296001002,"Walker City, Ward 1, Precinct 2",39,111,86,3,0
818296002003,"Walker City, Ward 2, Precinct 3",68,151,97,7,0
818296002004,"Walker City, Ward 2, Precinct 4",63,182,86,5,1
818296003005,"Walker City, Ward 3, Precinct 5",41,87,65,11,0
818296003006,"Walker City, Ward 3, Precinct 6",38,164,78,0,0
818894001001,"Wyoming City, Ward 1, Precinct 1",15,43,29,5,0
818894001002,"Wyoming City, Ward 1, Precinct 2",12,33,26,2,0
818894001003,"Wyoming City, Ward 1, Precinct 3",21,117,79,7,0
818894001004,"Wyoming City, Ward 1, Precinct 4",10,55,37,2,0
818894001005,"Wyoming City, Ward 1, Precinct 5",22,63,35,1,0
818894001006,"Wyoming City, Ward 1, Precinct 6",11,38,36,1,0
818894002007,"Wyoming City, Ward 2, Precinct 7",17,62,52,1,1
818894002008,"Wyoming City, Ward 2, Precinct 8",14,31,25,2,0
818894002009,"Wyoming City, Ward 2, Precinct 9",5,17,20,0,0
818894002010,"Wyoming City, Ward 2, Precinct 10",12,49,41,1,0
818894002011,"Wyoming City, Ward 2, Precinct 11",13,49,28,0,0
818894002012,"Wyoming City, Ward 2, Precinct 12",8,40,19,4,0
818894003013,"Wyoming City, Ward 3, Precinct 13",28,67,63,5,0
818894003014,"Wyoming City, Ward 3, Precinct 14",10,43,32,0,0
818894003015,"Wyoming City, Ward 3, Precinct 15",27,78,66,5,0
818894003016,"Wyoming City, Ward 3, Precinct 16",38,106,65,3,0
818894003017,"Wyoming City, Ward 3, Precinct 17",28,128,83,1,0
818894003018,"Wyoming City, Ward 3, Precinct 18",26,112,71,8,0
