id,name,Mike Cox,John James,Perry Johnson,Aric Nesbitt,Write-in
813124000006,"Gaines Charter Township, Precinct 6",0,2,5,0,0
813124000007,"Gaines Charter Township, Precinct 7",1,14,5,1,0
813124000008,"Gaines Charter Township, Precinct 8",0,8,10,0,0
813124000009,"Gaines Charter Township, Precinct 9",2,10,6,0,0
813402000001,"Grand Rapids Charter Township, Precinct 1",2,13,4,0,0
813402000002,"Grand Rapids Charter Township, Precinct 2",0,3,0,0,0
813402000003,"Grand Rapids Charter Township, Precinct 3",0,11,0,0,0
813402000004,"Grand Rapids Charter Township, Precinct 4",2,15,6,0,0
813402000005,"Grand Rapids Charter Township, Precinct 5",1,6,0,0,0
813402000006,"Grand Rapids Charter Township, Precinct 6",0,11,4,0,0
813400001001,"Grand Rapids City, Ward 1, Precinct 1",0,1,1,0,0
813400001002,"Grand Rapids City, Ward 1, Precinct 2",0,2,0,0,0
813400001003,"Grand Rapids City, Ward 1, Precinct 3",0,5,2,0,0
813400001004,"Grand Rapids City, Ward 1, Precinct 4",0,2,0,0,0
813400001005,"Grand Rapids City, Ward 1, Precinct 5",0,6,0,0,0
813400001006,"Grand Rapids City, Ward 1, Precinct 6",0,1,0,0,0
813400001007,"Grand Rapids City, Ward 1, Precinct 7",1,5,10,0,0
813400001008,"Grand Rapids City, Ward 1, Precinct 8",0,1,4,0,0
813400001009,"Grand Rapids City, Ward 1, Precinct 9",0,1,0,0,0
813400001010,"Grand Rapids City, Ward 1, Precinct 10",0,3,1,0,0
813400001011,"Grand Rapids City, Ward 1, Precinct 11",0,2,4,0,0
813400001012,"Grand Rapids City, Ward 1, Precinct 12",0,0,0,0,0
813400001013,"Grand Rapids City, Ward 1, Precinct 13",0,0,0,0,0
813400001014,"Grand Rapids City, Ward 1, Precinct 14",1,5,3,0,0
813400001015,"Grand Rapids City, Ward 1, Precinct 15",0,0,0,0,0
813400001016,"Grand Rapids City, Ward 1, Precinct 16",0,7,4,0,0
813400001017,"Grand Rapids City, Ward 1, Precinct 17",0,8,3,0,0
813400001018,"Grand Rapids City, Ward 1, Precinct 18",0,4,3,1,0
813400001019,"Grand Rapids City, Ward 1, Precinct 19",0,5,3,0,0
813400001020,"Grand Rapids City, Ward 1, Precinct 20",0,0,0,0,0
813400002021,"Grand Rapids City, Ward 2, Precinct 21",0,1,0,0,0
813400002022,"Grand Rapids City, Ward 2, Precinct 22",0,4,2,0,0
813400002023,"Grand Rapids City, Ward 2, Precinct 23",0,6,2,0,0
813400002024,"Grand Rapids City, Ward 2, Precinct 24",0,4,2,0,0
813400002025,"Grand Rapids City, Ward 2, Precinct 25",0,3,1,0,0
813400002026,"Grand Rapids City, Ward 2, Precinct 26",1,4,1,0,0
813400002027,"Grand Rapids City, Ward 2, Precinct 27",0,2,2,0,0
813400002028,"Grand Rapids City, Ward 2, Precinct 28",0,12,4,0,0
813400002029,"Grand Rapids City, Ward 2, Precinct 29",0,3,2,0,0
813400002030,"Grand Rapids City, Ward 2, Precinct 30",1,6,12,0,0
813400002031,"Grand Rapids City, Ward 2, Precinct 31",0,2,2,0,0
813400002032,"Grand Rapids City, Ward 2, Precinct 32",1,2,1,0,0
813400002033,"Grand Rapids City, Ward 2, Precinct 33",0,3,1,0,0
813400002034,"Grand Rapids City, Ward 2, Precinct 34",0,4,1,0,0
813400002035,"Grand Rapids City, Ward 2, Precinct 35",0,7,4,1,0
813400002036,"Grand Rapids City, Ward 2, Precinct 36",1,16,6,0,0
813400002037,"Grand Rapids City, Ward 2, Precinct 37",1,6,7,0,0
813400002038,"Grand Rapids City, Ward 2, Precinct 38",0,4,2,0,0
813400002039,"Grand Rapids City, Ward 2, Precinct 39",1,6,5,0,0
813400002040,"Grand Rapids City, Ward 2, Precinct 40",0,2,0,0,0
813400003041,"Grand Rapids City, Ward 3, Precinct 41",0,3,0,0,0
813400003042,"Grand Rapids City, Ward 3, Precinct 42",0,3,6,0,0
813400003043,"Grand Rapids City, Ward 3, Precinct 43",0,3,6,0,0
813400003044,"Grand Rapids City, Ward 3, Precinct 44",1,9,4,0,0
813400003045,"Grand Rapids City, Ward 3, Precinct 45",2,4,1,0,0
813400003046,"Grand Rapids City, Ward 3, Precinct 46",1,4,0,0,0
813400003047,"Grand Rapids City, Ward 3, Precinct 47",0,0,0,0,0
813400003048,"Grand Rapids City, Ward 3, Precinct 48",0,2,0,0,0
813400003049,"Grand Rapids City, Ward 3, Precinct 49",0,0,0,0,0
813400003050,"Grand Rapids City, Ward 3, Precinct 50",0,0,0,0,0
813400003051,"Grand Rapids City, Ward 3, Precinct 51",0,2,2,0,0
813400003052,"Grand Rapids City, Ward 3, Precinct 52",0,0,1,0,0
813400003053,"Grand Rapids City, Ward 3, Precinct 53",0,1,2,0,0
813400003054,"Grand Rapids City, Ward 3, Precinct 54",0,1,0,0,0
813400003055,"Grand Rapids City, Ward 3, Precinct 55",1,0,0,0,0
813400003056,"Grand Rapids City, Ward 3, Precinct 56",0,4,0,0,0
813400003057,"Grand Rapids City, Ward 3, Precinct 57",0,0,0,0,0
813400003058,"Grand Rapids City, Ward 3, Precinct 58",0,0,0,0,0
813400003059,"Grand Rapids City, Ward 3, Precinct 59",0,7,2,0,0
813416000001,"Grandville City, Precinct 1",2,11,5,0,0
813416000002,"Grandville City, Precinct 2",1,4,13,0,0
813416000003,"Grandville City, Precinct 3",0,7,3,0,0
813416000004,"Grandville City, Precinct 4",0,6,6,0,0
813416000005,"Grandville City, Precinct 5",0,12,10,0,0
813416000006,"Grandville City, Precinct 6",0,8,9,0,0
813456000001,"Grattan Township, Precinct 1",2,21,13,3,0
813456000002,"Grattan Township, Precinct 2",0,18,7,1,1
814282001001,"Kentwood City, Ward 1, Precinct 1",0,4,2,1,0
814282001002,"Kentwood City, Ward 1, Precinct 2",1,10,7,0,0
814282001003,"Kentwood City, Ward 1, Precinct 3",4,8,0,0,0
814282001004,"Kentwood City, Ward 1, Precinct 4",0,2,1,0,0
814282001005,"Kentwood City, Ward 1, Precinct 5",0,1,0,0,0
814282001006,"Kentwood City, Ward 1, Precinct 6",0,12,1,1,0
814282001007,"Kentwood City, Ward 1, Precinct 7",0,6,2,0,0
814282001008,"Kentwood City, Ward 1, Precinct 8",3,10,3,1,0
814282001009,"Kentwood City, Ward 1, Precinct 9",0,1,0,0,0
814282001017,"Kentwood City, Ward 1, Precinct 17",0,6,4,0,0
814282002010,"Kentwood City, Ward 2, Precinct 10",1,4,8,0,0
814282002011,"Kentwood City, Ward 2, Precinct 11",0,8,1,1,0
814282002012,"Kentwood City, Ward 2, Precinct 12",2,11,3,1,0
814282002013,"Kentwood City, Ward 2, Precinct 13",0,4,4,1,0
814282002014,"Kentwood City, Ward 2, Precinct 14",0,8,2,0,0
814282002015,"Kentwood City, Ward 2, Precinct 15",1,2,1,0,0
814282002016,"Kentwood City, Ward 2, Precinct 16",1,8,4,0,0
814956000001,"Lowell Charter Township, Precinct 1",2,22,16,0,0
814956000002,"Lowell Charter Township, Precinct 2",4,12,5,0,0
814954000001,"Lowell City, Precinct 1",1,14,19,0,0
814954000002,"Lowell City, Precinct 2",0,5,6,0,1
815692000001,"Nelson Township, Precinct 1",3,18,8,0,0
815692000002,"Nelson Township, Precinct 2",1,13,3,0,0
815958000001,"Oakfield Township, Precinct 1",0,17,6,0,0
815958000002,"Oakfield Township, Precinct 2",0,11,15,0,0
815958000003,"Oakfield Township, Precinct 3",2,8,9,0,0
816466000001,"Plainfield Charter Township, Precinct 1",8,20,14,0,0
816466000002,"Plainfield Charter Township, Precinct 2",0,7,5,1,0
816466000003,"Plainfield Charter Township, Precinct 3",0,14,8,0,0
816466000004,"Plainfield Charter Township, Precinct 4",2,1,3,1,0
816466000006,"Plainfield Charter Township, Precinct 6",4,19,9,0,0
816466000007,"Plainfield Charter Township, Precinct 7",0,26,4,0,0
816466000008,"Plainfield Charter Township, Precinct 8",0,7,2,1,0
816466000009,"Plainfield Charter Township, Precinct 9",0,3,10,1,0
816466000010,"Plainfield Charter Township, Precinct 10",3,22,12,0,0
816466000011,"Plainfield Charter Township, Precinct 11",1,29,9,1,0
816908000001,"Rockford City, Precinct 1",2,9,11,0,0
816908000002,"Rockford City, Precinct 2",1,14,17,0,0
817446000001,"Solon Township, Precinct 1",0,11,8,0,0
817446000002,"Solon Township, Precinct 2",3,20,6,0,0
817446000003,"Solon Township, Precinct 3",3,8,7,1,0
817544000001,"Sparta Township, Precinct 1",1,21,9,0,0
817544000002,"Sparta Township, Precinct 2",2,17,18,1,0
817556000001,"Spencer Township, Precinct 1",0,22,6,0,0
817556000002,"Spencer Township, Precinct 2",6,9,12,1,0
818114000001,"Tyrone Township, Precinct 1",4,26,27,0,0
818192000001,"Vergennes Township, Precinct 1",4,27,16,0,0
818192000002,"Vergennes Township, Precinct 2",2,24,13,1,0
818296001001,"Walker City, Ward 1, Precinct 1",1,5,1,0,0
818296001002,"Walker City, Ward 1, Precinct 2",1,8,3,1,0
818296002003,"Walker City, Ward 2, Precinct 3",0,13,6,0,0
818296002004,"Walker City, Ward 2, Precinct 4",0,17,8,0,0
818296003005,"Walker City, Ward 3, Precinct 5",1,8,4,0,0
818296003006,"Walker City, Ward 3, Precinct 6",1,5,3,0,0
818894001001,"Wyoming City, Ward 1, Precinct 1",0,3,4,1,0
818894001002,"Wyoming City, Ward 1, Precinct 2",1,0,2,0,0
818894001003,"Wyoming City, Ward 1, Precinct 3",1,12,3,2,0
818894001004,"Wyoming City, Ward 1, Precinct 4",1,14,6,0,0
818894001005,"Wyoming City, Ward 1, Precinct 5",2,14,2,0,0
818894001006,"Wyoming City, Ward 1, Precinct 6",3,7,7,0,0
818894002007,"Wyoming City, Ward 2, Precinct 7",0,7,12,0,0
818894002008,"Wyoming City, Ward 2, Precinct 8",0,1,0,0,0
818894002009,"Wyoming City, Ward 2, Precinct 9",3,2,0,1,0
818894002010,"Wyoming City, Ward 2, Precinct 10",2,5,5,0,0
818894002011,"Wyoming City, Ward 2, Precinct 11",0,2,6,0,0
818894002012,"Wyoming City, Ward 2, Precinct 12",0,4,1,0,0
818894003013,"Wyoming City, Ward 3, Precinct 13",2,6,7,0,0
818894003014,"Wyoming City, Ward 3, Precinct 14",1,2,0,0,0
818894003015,"Wyoming City, Ward 3, Precinct 15",1,6,3,2,0
818894003016,"Wyoming City, Ward 3, Precinct 16",0,4,8,0,0
818894003017,"Wyoming City, Ward 3, Precinct 17",0,10,7,0,0
818894003018,"Wyoming City, Ward 3, Precinct 18",0,7,7,0,0
