id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
493330000004,"Grand Blanc Township, Precinct 4",1064,,,1,607,456
493330000005,"Grand Blanc Township, Precinct 5",392,,,0,284,108
493330000006,"Grand Blanc Township, Precinct 6",601,,,1,325,275
493330000007,"Grand Blanc Township, Precinct 7",987,,,1,578,408
493330000008,"Grand Blanc Township, Precinct 8",812,,,0,459,353
493330000009,"Grand Blanc Township, Precinct 9",613,,,0,337,276
493330000010,"Grand Blanc Township, Precinct 10",668,,,0,349,319
494782000001,"City of Linden, Precinct 1",682,,,2,377,303
495528000001,"City of Montrose, Precinct 1",188,,,1,94,93
495530000001,"Montrose Township, Precinct 1",160,,,0,82,78
495530000002,"Montrose Township, Precinct 2",145,,,0,71,74
495530000003,"Montrose Township, Precinct 3",178,,,2,80,96
495530000004,"Montrose Township, Precinct 4",189,,,0,99,90
495596000001,"City of Mount Morris, Precinct 1",323,,,2,154,167
495598000001,"Mount Morris Township, Precinct 1",136,,,2,71,63
495598000002,"Mount Morris Township, Precinct 2",275,,,0,153,122
495598000003,"Mount Morris Township, Precinct 3",202,,,1,99,102
495598000004,"Mount Morris Township, Precinct 4",421,,,0,217,204
495598000005,"Mount Morris Township, Precinct 5",259,,,0,138,121
495598000006,"Mount Morris Township, Precinct 6",194,,,0,95,99
495598000007,"Mount Morris Township, Precinct 7",387,,,0,201,186
495598000008,"Mount Morris Township, Precinct 8",327,,,0,146,181
495598000009,"Mount Morris Township, Precinct 9",218,,,0,102,116
495598000010,"Mount Morris Township, Precinct 10",184,,,2,95,87
495616000001,"Mundy Township, Precinct 1",673,,,1,361,311
495616000002,"Mundy Township, Precinct 2",418,,,2,194,222
495616000003,"Mundy Township, Precinct 3",577,,,1,296,280
495616000004,"Mundy Township, Precinct 4",334,,,1,158,175
495616000005,"Mundy Township, Precinct 5",301,,,0,137,164
495616000006,"Mundy Township, Precinct 6",193,,,0,97,96
495616000007,"Mundy Township, Precinct 7",275,,,0,165,110
496818000001,"Richfield Township, Precinct 1",973,,,2,517,454
496818000002,"Richfield Township, Precinct 2",384,,,0,203,181
497770000001,"City of Swartz Creek, Precinct 1",281,,,0,137,144
497770000002,"City of Swartz Creek, Precinct 2",271,,,0,141,130
497770000003,"City of Swartz Creek, Precinct 3",223,,,0,111,112
497770000004,"City of Swartz Creek, Precinct 4",399,,,0,226,173
497946000001,"Thetford Township, Precinct 1",387,,,0,184,203
497946000003,"Thetford Township, Precinct 2",437,,,1,211,225
498238000001,"Vienna Township, Precinct 1",455,,,0,213,242
498238000002,"Vienna Township, Precinct 2",415,,,0,195,220
498238000003,"Vienna Township, Precinct 3",379,,,3,192,184
498238000004,"Vienna Township, Precinct 4",373,,,1,208,164
498238000005,"Vienna Township, Precinct 5",295,,,0,139,156
