id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
1256110000005,"Orion Township, Precinct 5",454,,,3,369,82
1256110000006,"Orion Township, Precinct 6",455,,,0,392,63
1256110000007,"Orion Township, Precinct 7",737,,,3,626,108
1256110000008,"Orion Township, Precinct 8",683,,,0,568,115
1256110000009,"Orion Township, Precinct 9",535,,,1,441,93
1256110000010,"Orion Township, Precinct 10",480,,,3,386,91
1256110000011,"Orion Township, Precinct 11",676,,,1,548,127
1256204000001,"Oxford Township, Precinct 1",545,,,1,437,107
1256204000002,"Oxford Township, Precinct 2",742,,,4,598,140
1256204000003,"Oxford Township, Precinct 3",998,,,3,850,145
1256204000004,"Oxford Township, Precinct 4",705,,,0,568,137
1256204000005,"Oxford Township, Precinct 5",499,,,0,427,72
1256958000001,"Rose Township, Precinct 1",267,,,0,184,83
1256958000002,"Rose Township, Precinct 2",296,,,1,216,79
1256958000003,"Rose Township, Precinct 3",305,,,0,216,89
1257006000001,"Royal Oak Township, Precinct 1",276,,,0,257,19
1257006000002,"Royal Oak Township, Precinct 2",234,,,0,213,21
1257492000001,"Southfield Township, Precinct 1",631,,,0,577,54
1257492000002,"Southfield Township, Precinct 2",745,,,2,663,80
1257492000003,"Southfield Township, Precinct 3",510,,,1,452,57
1257492000004,"Southfield Township, Precinct 4",343,,,1,297,45
1257492000005,"Southfield Township, Precinct 5",748,,,3,666,79
1257492000006,"Southfield Township, Precinct 6",359,,,0,329,30
1257492000007,"Southfield Township, Precinct 7",1024,,,2,895,127
1257576000001,"Springfield Township, Precinct 1",457,,,1,349,107
1257576000002,"Springfield Township, Precinct 2",281,,,0,232,49
1257576000003,"Springfield Township, Precinct 3",373,,,2,297,74
1257576000004,"Springfield Township, Precinct 4",547,,,0,434,113
1257576000005,"Springfield Township, Precinct 5",336,,,1,288,47
1258424000001,"Waterford Township, Precinct 1",170,,,0,146,24
1258424000002,"Waterford Township, Precinct 2",607,,,2,488,117
1258424000003,"Waterford Township, Precinct 3",552,,,0,471,81
1258424000004,"Waterford Township, Precinct 4",486,,,1,386,99
1258424000005,"Waterford Township, Precinct 5",604,,,2,505,97
1258424000006,"Waterford Township, Precinct 6",500,,,3,422,75
1258424000007,"Waterford Township, Precinct 7",546,,,1,471,74
1258424000008,"Waterford Township, Precinct 8",508,,,0,406,102
1258424000009,"Waterford Township, Precinct 9",581,,,3,498,80
1258424000010,"Waterford Township, Precinct 10",361,,,0,317,44
1258424000011,"Waterford Township, Precinct 11",436,,,0,362,74
1258424000012,"Waterford Township, Precinct 12",586,,,1,485,100
1258424000013,"Waterford Township, Precinct 13",569,,,1,499,69
1258424000014,"Waterford Township, Precinct 14",445,,,0,358,87
1258424000015,"Waterford Township, Precinct 15",533,,,1,460,72
1258424000016,"Waterford Township, Precinct 16",549,,,3,457,89
1258424000017,"Waterford Township, Precinct 17",582,,,2,477,103
1258424000018,"Waterford Township, Precinct 18",588,,,2,490,96
1258424000019,"Waterford Township, Precinct 19",529,,,1,447,81
1258424000020,"Waterford Township, Precinct 20",502,,,2,427,73
1258424000021,"Waterford Township, Precinct 21",539,,,0,458,81
1258548000001,"West Bloomfield Township, Precinct 1",912,,,2,787,123
1258548000002,"West Bloomfield Township, Precinct 2",897,,,0,769,128
1258548000003,"West Bloomfield Township, Precinct 3",1360,,,0,1195,165
1258548000004,"West Bloomfield Township, Precinct 4",647,,,2,565,80
1258548000005,"West Bloomfield Township, Precinct 5",287,,,1,250,36
1258548000006,"West Bloomfield Township, Precinct 6",807,,,1,718,88
1258548000007,"West Bloomfield Township, Precinct 7",826,,,2,707,117
1258548000008,"West Bloomfield Township, Precinct 8",1048,,,2,923,123
1258548000009,"West Bloomfield Township, Precinct 9",871,,,1,808,62
1258548000010,"West Bloomfield Township, Precinct 10",804,,,2,713,89
1258548000011,"West Bloomfield Township, Precinct 11",600,,,2,517,81
1258548000012,"West Bloomfield Township, Precinct 12",387,,,2,336,49
1258548000013,"West Bloomfield Township, Precinct 13",134,,,0,109,25
1258548000014,"West Bloomfield Township, Precinct 14",947,,,3,825,119
1258548000015,"West Bloomfield Township, Precinct 15",701,,,1,589,111
1258548000016,"West Bloomfield Township, Precinct 16",1229,,,3,1092,134
1258548000017,"West Bloomfield Township, Precinct 17",925,,,5,805,115
1258548000018,"West Bloomfield Township, Precinct 18",780,,,0,705,75
1258548000019,"West Bloomfield Township, Precinct 19",1020,,,3,876,141
1258548000020,"West Bloomfield Township, Precinct 20",1482,,,5,1282,195
1258686000001,"White Lake Township, Precinct 1",105,,,1,82,22
1258686000002,"White Lake Township, Precinct 2",423,,,0,354,69
1258686000003,"White Lake Township, Precinct 3",432,,,0,337,95
1258686000004,"White Lake Township, Precinct 4",364,,,0,310,54
1258686000005,"White Lake Township, Precinct 5",638,,,2,544,92
1258686000006,"White Lake Township, Precinct 6",625,,,3,523,99
1258686000007,"White Lake Township, Precinct 7",698,,,2,595,101
1258686000008,"White Lake Township, Precinct 8",622,,,2,528,92
1258686000009,"White Lake Township, Precinct 9",758,,,2,639,117
1250410500001,"Auburn Hills, Precinct 1",338,,,0,283,55
1250410500002,"Auburn Hills, Precinct 2",822,,,5,722,95
1250410500003,"Auburn Hills, Precinct 3",379,,,2,318,59
1250410500004,"Auburn Hills, Precinct 4",336,,,0,276,60
1250410500005,"Auburn Hills, Precinct 5",376,,,0,321,55
1250410500006,"Auburn Hills, Precinct 6",735,,,1,614,120
1250410500007,"Auburn Hills, Precinct 7",415,,,0,365,50
1250766000001,"Berkley, Precinct 1",1414,,,2,1233,179
1250766000002,"Berkley, Precinct 2",1371,,,1,1199,171
1250766000003,"Berkley, Precinct 3",1282,,,2,1104,176
1250766000004,"Berkley, Precinct 4",611,,,0,540,71
1250864000001,"Birmingham, Precinct 1",993,,,1,872,120
1250864000002,"Birmingham, Precinct 2",1079,,,0,942,137
1250864000003,"Birmingham, Precinct 3",790,,,0,703,87
1250864000004,"Birmingham, Precinct 4",1422,,,2,1260,160
1250864000005,"Birmingham, Precinct 5",885,,,3,777,105
1250918000001,"Bloomfield Hills, Precinct 1",562,,,0,470,92
1250918000002,"Bloomfield Hills, Precinct 2",412,,,0,339,73
1258245000001,"Clarkston, Precinct 1",211,,,0,183,28
1251616000001,"Clawson, Precinct 1",704,,,5,606,93
1251616000002,"Clawson, Precinct 2",484,,,0,415,69
1251616000003,"Clawson, Precinct 3",918,,,4,755,159
1251616000004,"Clawson, Precinct 4",581,,,2,483,96
1252738000001,"Farmington, Precinct 1",484,,,0,425,59
1252738000002,"Farmington, Precinct 2",983,,,1,862,120
1252738000003,"Farmington, Precinct 3",1026,,,4,853,169
1252744000001,"Farmington Hills, Precinct 1",247,,,0,209,38
1252744000002,"Farmington Hills, Precinct 2",305,,,1,262,42
1252744000003,"Farmington Hills, Precinct 3",428,,,2,374,52
1252744000004,"Farmington Hills, Precinct 4",307,,,1,261,45
1252744000005,"Farmington Hills, Precinct 5",333,,,0,275,58
1252744000006,"Farmington Hills, Precinct 6",723,,,3,655,65
1252744000007,"Farmington Hills, Precinct 7",727,,,1,637,89
1252744000008,"Farmington Hills, Precinct 8",931,,,1,788,142
1252744000009,"Farmington Hills, Precinct 9",1025,,,0,909,116
1252744000010,"Farmington Hills, Precinct 10",704,,,2,640,62
1252744000011,"Farmington Hills, Precinct 11",1487,,,4,1322,161
1252744000012,"Farmington Hills, Precinct 12",723,,,0,613,110
1252744000013,"Farmington Hills, Precinct 13",436,,,2,370,64
1252744000014,"Farmington Hills, Precinct 14",840,,,2,722,116
1252744000015,"Farmington Hills, Precinct 15",400,,,0,365,35
1252744000016,"Farmington Hills, Precinct 16",1258,,,5,1135,118
1252744000017,"Farmington Hills, Precinct 17",853,,,2,759,92
1252744000018,"Farmington Hills, Precinct 18",708,,,1,599,108
1252744000019,"Farmington Hills, Precinct 19",865,,,2,747,116
1252744000020,"Farmington Hills, Precinct 20",645,,,1,568,76
1252744000021,"Farmington Hills, Precinct 21",815,,,0,732,83
1252744000022,"Farmington Hills, Precinct 22",293,,,0,230,63
1252744000023,"Farmington Hills, Precinct 23",254,,,0,214,40
492776000002,"Fenton, Precinct 2",2,,,0,0,2
1252788000001,"Ferndale, Precinct 1",1257,,,2,1115,140
1252788000002,"Ferndale, Precinct 2",1112,,,5,949,158
1252788000003,"Ferndale, Precinct 3",1501,,,5,1309,187
1252788000004,"Ferndale, Precinct 4",989,,,3,833,153
1252788000005,"Ferndale, Precinct 5",1056,,,2,899,155
1252788000006,"Ferndale, Precinct 6",1192,,,5,954,233
1253742000001,"Hazel Park, Precinct 1",591,,,4,475,112
1253742000002,"Hazel Park, Precinct 2",524,,,3,402,119
1253742000003,"Hazel Park, Precinct 3",409,,,1,327,81
1253742000004,"Hazel Park, Precinct 4",404,,,1,327,76
1253742000005,"Hazel Park, Precinct 5",481,,,0,392,89
1253742000006,"Hazel Park, Precinct 6",448,,,3,366,79
1254000000001,"Huntington Woods, Precinct 1",1004,,,0,941,63
1254000000002,"Huntington Woods, Precinct 2",1005,,,1,924,80
1254000000003,"Huntington Woods, Precinct 3",1124,,,1,1023,100
1254246000001,"Keego Harbor, Precinct 1",367,,,0,301,66
1254444000001,"Lake Angelus, Precinct 1",49,,,0,42,7
1254632000001,"Lathrup Village, Precinct 1",1773,,,6,1628,139
1255056000001,"Madison Heights, Precinct 1",731,,,1,606,124
1255056000002,"Madison Heights, Precinct 2",553,,,4,457,92
1255056000003,"Madison Heights, Precinct 3",510,,,1,427,82
1255056000004,"Madison Heights, Precinct 4",742,,,3,621,118
1255056000005,"Madison Heights, Precinct 5",433,,,4,373,56
1255056000006,"Madison Heights, Precinct 6",943,,,7,771,165
1255056000007,"Madison Heights, Precinct 7",558,,,0,486,72
1255898000002,"Northville, Precinct 2",730,,,2,620,108
1255944000001,"Novi, Precinct 1",519,,,0,457,62
1255944000002,"Novi, Precinct 2",671,,,3,569,99
1255944000003,"Novi, Precinct 3",429,,,0,379,50
1255944000004,"Novi, Precinct 4",521,,,0,459,62
1255944000005,"Novi, Precinct 5",392,,,2,317,73
1255944000006,"Novi, Precinct 6",556,,,0,472,84
1255944000007,"Novi, Precinct 7",460,,,1,423,36
1255944000008,"Novi, Precinct 8",506,,,0,448,58
1255944000009,"Novi, Precinct 9",512,,,2,465,45
1255944000010,"Novi, Precinct 10",529,,,0,495,34
1255944000011,"Novi, Precinct 11",309,,,1,266,42
1255944000012,"Novi, Precinct 12",336,,,0,283,53
1255944000013,"Novi, Precinct 13",464,,,0,394,70
1255944000014,"Novi, Precinct 14",145,,,0,118,27
1255944000015,"Novi, Precinct 15",492,,,1,420,71
1255944000016,"Novi, Precinct 16",869,,,2,751,116
1255944000018,"Novi, Precinct 18",495,,,1,433,61
1255944000019,"Novi, Precinct 19",486,,,2,401,83
1255944000020,"Novi, Precinct 20",299,,,1,256,42
1255944000021,"Novi, Precinct 21",455,,,0,413,42
1255944000022,"Novi, Precinct 22",273,,,0,227,46
1255944000023,"Novi, Precinct 23",408,,,3,324,81
1255944000024,"Novi, Precinct 24",417,,,0,355,62
1255944000025,"Novi, Precinct 25",216,,,0,179,37
1255992000001,"Oak Park, Precinct 1",735,,,5,644,86
1255992000002,"Oak Park, Precinct 2",660,,,1,566,93
1255992000003,"Oak Park, Precinct 3",330,,,1,299,30
1255992000004,"Oak Park, Precinct 4",850,,,4,772,74
1255992000005,"Oak Park, Precinct 5",951,,,6,859,86
1255992000006,"Oak Park, Precinct 6",1035,,,1,966,68
1255992000007,"Oak Park, Precinct 7",301,,,2,265,34
1255992000008,"Oak Park, Precinct 8",1202,,,2,1080,120
1255992000009,"Oak Park, Precinct 9",580,,,1,511,68
1255992000010,"Oak Park, Precinct 10",1056,,,7,920,129
1256102000001,"Orchard Lake, Precinct 1",420,,,2,364,54
1256490000001,"Pleasant Ridge, Precinct 1",1213,,,5,1098,110
1256544001001,"Pontiac, Precinct 1",637,,,5,572,60
1256544001002,"Pontiac, Precinct 2",300,,,0,244,56
1256544001003,"Pontiac, Precinct 3",630,,,4,573,53
1256544002004,"Pontiac, Precinct 4",752,,,6,646,100
1256544002005,"Pontiac, Precinct 5",524,,,0,481,43
1256544002006,"Pontiac, Precinct 6",113,,,0,90,23
1256544003007,"Pontiac, Precinct 7",285,,,0,243,42
1256544003008,"Pontiac, Precinct 8",319,,,0,257,62
1256544004009,"Pontiac, Precinct 9",652,,,0,560,92
1256544004010,"Pontiac, Precinct 10",501,,,3,431,67
1256544005011,"Pontiac, Precinct 11",421,,,0,356,65
1256544005012,"Pontiac, Precinct 12",582,,,0,520,62
1256544006013,"Pontiac, Precinct 13",617,,,2,540,75
1256544006014,"Pontiac, Precinct 14",656,,,0,585,71
1256902000001,"Rochester, Precinct 1",837,,,1,715,121
1256902000002,"Rochester, Precinct 2",893,,,0,773,120
1256902000003,"Rochester, Precinct 3",628,,,1,553,74
1256903501001,"Rochester Hills, Precinct 1",645,,,3,556,86
1256903501002,"Rochester Hills, Precinct 2",597,,,1,507,89
1256903501003,"Rochester Hills, Precinct 3",597,,,1,523,73
1256903501004,"Rochester Hills, Precinct 4",716,,,4,615,97
1256903501005,"Rochester Hills, Precinct 5",673,,,1,576,96
1256903501006,"Rochester Hills, Precinct 6",697,,,0,609,88
1256903502007,"Rochester Hills, Precinct 7",1089,,,5,940,144
1256903502008,"Rochester Hills, Precinct 8",959,,,2,845,112
1256903502009,"Rochester Hills, Precinct 9",801,,,2,686,113
1256903502010,"Rochester Hills, Precinct 10",289,,,0,263,26
1256903502011,"Rochester Hills, Precinct 11",486,,,0,397,89
1256903503012,"Rochester Hills, Precinct 12",997,,,1,860,136
1256903503013,"Rochester Hills, Precinct 13",658,,,1,572,85
1256903503014,"Rochester Hills, Precinct 14",670,,,2,574,94
1256903503015,"Rochester Hills, Precinct 15",788,,,4,655,129
1256903503016,"Rochester Hills, Precinct 16",416,,,2,332,82
1256903504017,"Rochester Hills, Precinct 17",803,,,1,660,142
1256903504018,"Rochester Hills, Precinct 18",350,,,2,291,57
1256903504019,"Rochester Hills, Precinct 19",434,,,0,361,73
1256903504020,"Rochester Hills, Precinct 20",784,,,4,663,117
1256903504021,"Rochester Hills, Precinct 21",337,,,0,270,67
1257004000001,"Royal Oak, Precinct 1",1494,,,4,1324,166
1257004000002,"Royal Oak, Precinct 2",939,,,4,827,108
1257004000003,"Royal Oak, Precinct 3",1303,,,2,1112,189
1257004000004,"Royal Oak, Precinct 4",1264,,,2,1098,164
1257004000005,"Royal Oak, Precinct 5",1417,,,2,1230,185
1257004000006,"Royal Oak, Precinct 6",1715,,,3,1494,218
1257004000007,"Royal Oak, Precinct 7",1492,,,0,1329,163
1257004000008,"Royal Oak, Precinct 8",1194,,,3,1027,164
1257004000009,"Royal Oak, Precinct 9",1084,,,2,971,111
1257004000010,"Royal Oak, Precinct 10",709,,,2,600,107
1257004000011,"Royal Oak, Precinct 11",655,,,1,574,80
1257004000012,"Royal Oak, Precinct 12",744,,,4,632,108
1257004000013,"Royal Oak, Precinct 13",912,,,1,794,117
1257004000014,"Royal Oak, Precinct 14",847,,,5,733,109
1257004000015,"Royal Oak, Precinct 15",519,,,2,460,57
1257510000001,"South Lyon, Precinct 1",579,,,3,489,87
1257510000002,"South Lyon, Precinct 2",434,,,1,361,72
1257510000003,"South Lyon, Precinct 3",559,,,1,461,97
1257510000004,"South Lyon, Precinct 4",283,,,1,228,54
1257510000005,"South Lyon, Precinct 5",186,,,0,153,33
1257490000001,"Southfield, Precinct 1",668,,,0,615,53
1257490000002,"Southfield, Precinct 2",852,,,3,763,86
1257490000003,"Southfield, Precinct 3",557,,,2,500,55
1257490000004,"Southfield, Precinct 4",663,,,0,598,65
1257490000005,"Southfield, Precinct 5",480,,,3,433,44
1257490000006,"Southfield, Precinct 6",655,,,5,581,69
1257490000007,"Southfield, Precinct 7",719,,,0,680,39
1257490000008,"Southfield, Precinct 8",549,,,2,499,48
1257490000009,"Southfield, Precinct 9",494,,,0,428,66
1257490000010,"Southfield, Precinct 10",536,,,3,497,36
1257490000011,"Southfield, Precinct 11",581,,,0,550,31
1257490000012,"Southfield, Precinct 12",599,,,0,564,35
1257490000013,"Southfield, Precinct 13",744,,,1,646,97
1257490000014,"Southfield, Precinct 14",426,,,4,355,67
1257490000015,"Southfield, Precinct 15",476,,,0,434,42
1257490000016,"Southfield, Precinct 16",573,,,0,525,48
1257490000017,"Southfield, Precinct 17",640,,,1,560,79
1257490000018,"Southfield, Precinct 18",431,,,2,392,37
1257490000019,"Southfield, Precinct 19",432,,,0,383,49
1257490000020,"Southfield, Precinct 20",590,,,0,552,38
1257490000021,"Southfield, Precinct 21",732,,,2,697,33
1257490000022,"Southfield, Precinct 22",530,,,1,479,50
1257490000023,"Southfield, Precinct 23",600,,,1,564,35
1257490000024,"Southfield, Precinct 24",400,,,1,366,33
1257490000025,"Southfield, Precinct 25",513,,,0,484,29
1257490000026,"Southfield, Precinct 26",722,,,1,652,69
1257490000027,"Southfield, Precinct 27",516,,,0,482,34
1257490000028,"Southfield, Precinct 28",279,,,1,251,27
1257490000029,"Southfield, Precinct 29",693,,,1,645,47
1257490000030,"Southfield, Precinct 30",646,,,0,584,62
1257490000031,"Southfield, Precinct 31",516,,,2,485,29
1257490000032,"Southfield, Precinct 32",533,,,3,488,42
1257490000033,"Southfield, Precinct 33",553,,,0,514,39
1257490000034,"Southfield, Precinct 34",375,,,0,332,43
1257490000035,"Southfield, Precinct 35",301,,,0,279,22
1257490000036,"Southfield, Precinct 36",330,,,0,280,50
1257786000001,"Sylvan Lake, Precinct 1",438,,,1,372,65
1258070000001,"Troy, Precinct 1",867,,,2,702,163
1258070000002,"Troy, Precinct 2",561,,,1,490,70
1258070000003,"Troy, Precinct 3",521,,,3,438,80
1258070000004,"Troy, Precinct 4",350,,,0,297,53
1258070000005,"Troy, Precinct 5",140,,,0,115,25
1258070000006,"Troy, Precinct 6",228,,,2,197,29
1258070000007,"Troy, Precinct 7",987,,,5,820,162
1258070000008,"Troy, Precinct 8",481,,,1,417,63
1258070000009,"Troy, Precinct 9",825,,,5,702,118
1258070000010,"Troy, Precinct 10",582,,,3,469,110
1258070000011,"Troy, Precinct 11",635,,,0,548,87
1258070000012,"Troy, Precinct 12",426,,,0,371,55
1258070000013,"Troy, Precinct 13",804,,,2,691,111
1258070000014,"Troy, Precinct 14",543,,,1,466,76
1258070000015,"Troy, Precinct 15",1015,,,3,846,166
1258070000016,"Troy, Precinct 16",516,,,3,425,88
1258070000017,"Troy, Precinct 17",552,,,4,462,86
1258070000018,"Troy, Precinct 18",691,,,2,604,85
1258070000019,"Troy, Precinct 19",874,,,6,757,111
1258070000020,"Troy, Precinct 20",616,,,4,522,90
1258070000021,"Troy, Precinct 21",715,,,7,607,101
1258070000022,"Troy, Precinct 22",742,,,3,641,98
1258070000023,"Troy, Precinct 23",655,,,1,534,120
1258070000024,"Troy, Precinct 24",315,,,0,282,33
1258070000025,"Troy, Precinct 25",162,,,1,132,29
1258070000026,"Troy, Precinct 26",432,,,1,355,76
1258070000027,"Troy, Precinct 27",516,,,2,416,98
1258306000001,"Walled Lake, Precinct 1",299,,,1,245,53
1258306000002,"Walled Lake, Precinct 2",426,,,0,366,60
1258306000003,"Walled Lake, Precinct 3",338,,,1,295,42
1258814000001,"Wixom, Precinct 1",578,,,0,477,101
1258814000002,"Wixom, Precinct 2",601,,,1,517,83
1258814000003,"Wixom, Precinct 3",288,,,2,242,44
1258814000004,"Wixom, Precinct 4",548,,,1,469,78
