id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
1254982000011,"Lyon Township, Precinct 11",112,,,0,82,30
1255398000001,"Milford Township, Precinct 1",187,,,0,127,60
1255398000002,"Milford Township, Precinct 2",109,,,1,75,33
1255398000003,"Milford Township, Precinct 3",91,,,1,79,11
1255398000004,"Milford Township, Precinct 4",231,,,0,176,55
1255398000005,"Milford Township, Precinct 5",259,,,0,216,43
1255398000006,"Milford Township, Precinct 6",119,,,1,88,30
1255398000007,"Milford Township, Precinct 7",130,,,2,96,32
1255946000001,"Novi Township, Precinct 1",42,,,1,33,8
1255982000001,"Oakland Township, Precinct 1",144,,,0,122,22
1255982000002,"Oakland Township, Precinct 2",200,,,1,139,60
1255982000003,"Oakland Township, Precinct 3",183,,,0,138,45
1255982000004,"Oakland Township, Precinct 4",98,,,0,81,17
1255982000005,"Oakland Township, Precinct 5",220,,,0,173,47
1255982000006,"Oakland Township, Precinct 6",152,,,0,112,40
1256110000001,"Orion Township, Precinct 1",324,,,2,252,70
1256110000002,"Orion Township, Precinct 2",155,,,2,122,31
1256110000003,"Orion Township, Precinct 3",143,,,0,99,44
1256110000004,"Orion Township, Precinct 4",134,,,0,104,30
1256110000005,"Orion Township, Precinct 5",172,,,1,137,34
1256110000006,"Orion Township, Precinct 6",155,,,0,125,30
1256110000007,"Orion Township, Precinct 7",278,,,1,226,51
1256110000008,"Orion Township, Precinct 8",240,,,0,185,55
1256110000009,"Orion Township, Precinct 9",192,,,1,152,39
1256110000010,"Orion Township, Precinct 10",179,,,2,127,50
1256110000011,"Orion Township, Precinct 11",267,,,1,207,59
1256204000001,"Oxford Township, Precinct 1",217,,,1,157,59
1256204000002,"Oxford Township, Precinct 2",312,,,1,217,94
1256204000003,"Oxford Township, Precinct 3",385,,,1,310,74
1256204000004,"Oxford Township, Precinct 4",239,,,0,163,76
1256204000005,"Oxford Township, Precinct 5",161,,,0,125,36
1256958000001,"Rose Township, Precinct 1",92,,,0,55,37
1256958000002,"Rose Township, Precinct 2",87,,,0,49,38
1256958000003,"Rose Township, Precinct 3",105,,,0,61,44
1257006000001,"Royal Oak Township, Precinct 1",136,,,0,125,11
1257006000002,"Royal Oak Township, Precinct 2",0,,,0,0,0
1257492000001,"Southfield Township, Precinct 1",313,,,0,277,36
1257492000002,"Southfield Township, Precinct 2",395,,,0,349,46
1257492000003,"Southfield Township, Precinct 3",291,,,0,251,40
1257492000004,"Southfield Township, Precinct 4",157,,,0,132,25
1257492000005,"Southfield Township, Precinct 5",356,,,2,302,52
1257492000006,"Southfield Township, Precinct 6",134,,,0,117,17
1257492000007,"Southfield Township, Precinct 7",490,,,2,419,69
1257576000001,"Springfield Township, Precinct 1",201,,,1,146,54
1257576000002,"Springfield Township, Precinct 2",132,,,0,100,32
1257576000003,"Springfield Township, Precinct 3",167,,,0,129,38
1257576000004,"Springfield Township, Precinct 4",215,,,0,156,59
1257576000005,"Springfield Township, Precinct 5",139,,,0,104,35
1258424000001,"Waterford Township, Precinct 1",53,,,0,39,14
1258424000002,"Waterford Township, Precinct 2",192,,,1,141,50
1258424000003,"Waterford Township, Precinct 3",182,,,0,141,41
1258424000004,"Waterford Township, Precinct 4",162,,,0,115,47
1258424000005,"Waterford Township, Precinct 5",184,,,0,139,45
1258424000006,"Waterford Township, Precinct 6",139,,,2,102,35
1258424000007,"Waterford Township, Precinct 7",189,,,1,143,45
1258424000008,"Waterford Township, Precinct 8",145,,,0,107,38
1258424000009,"Waterford Township, Precinct 9",167,,,1,124,42
1258424000010,"Waterford Township, Precinct 10",95,,,0,76,19
1258424000011,"Waterford Township, Precinct 11",147,,,0,109,38
1258424000012,"Waterford Township, Precinct 12",199,,,0,148,51
1258424000013,"Waterford Township, Precinct 13",177,,,0,142,35
1258424000014,"Waterford Township, Precinct 14",155,,,0,107,48
1258424000015,"Waterford Township, Precinct 15",195,,,1,159,35
1258424000016,"Waterford Township, Precinct 16",191,,,1,151,39
1258424000017,"Waterford Township, Precinct 17",202,,,1,141,60
1258424000018,"Waterford Township, Precinct 18",214,,,1,161,52
1258424000019,"Waterford Township, Precinct 19",157,,,0,114,43
1258424000020,"Waterford Township, Precinct 20",189,,,0,149,40
1258424000021,"Waterford Township, Precinct 21",202,,,0,158,44
1258548000001,"West Bloomfield Township, Precinct 1",224,,,0,176,48
1258548000002,"West Bloomfield Township, Precinct 2",272,,,0,218,54
1258548000003,"West Bloomfield Township, Precinct 3",424,,,0,347,77
1258548000004,"West Bloomfield Township, Precinct 4",206,,,0,173,33
1258548000005,"West Bloomfield Township, Precinct 5",126,,,0,102,24
1258548000006,"West Bloomfield Township, Precinct 6",216,,,1,175,40
1258548000007,"West Bloomfield Township, Precinct 7",259,,,0,202,57
1258548000008,"West Bloomfield Township, Precinct 8",323,,,1,246,76
1258548000009,"West Bloomfield Township, Precinct 9",157,,,0,126,31
1258548000010,"West Bloomfield Township, Precinct 10",204,,,1,177,26
1258548000011,"West Bloomfield Township, Precinct 11",201,,,0,155,46
1258548000012,"West Bloomfield Township, Precinct 12",140,,,0,119,21
1258548000013,"West Bloomfield Township, Precinct 13",47,,,0,31,16
1258548000014,"West Bloomfield Township, Precinct 14",350,,,3,278,69
1258548000015,"West Bloomfield Township, Precinct 15",203,,,1,156,46
1258548000016,"West Bloomfield Township, Precinct 16",379,,,2,322,55
1258548000017,"West Bloomfield Township, Precinct 17",326,,,2,265,59
1258548000018,"West Bloomfield Township, Precinct 18",199,,,0,167,32
1258548000019,"West Bloomfield Township, Precinct 19",344,,,1,276,67
1258548000020,"West Bloomfield Township, Precinct 20",425,,,2,322,101
1258686000001,"White Lake Township, Precinct 1",43,,,0,30,13
1258686000002,"White Lake Township, Precinct 2",131,,,0,100,31
1258686000003,"White Lake Township, Precinct 3",161,,,0,107,54
1258686000004,"White Lake Township, Precinct 4",140,,,0,108,32
1258686000005,"White Lake Township, Precinct 5",231,,,1,177,53
1258686000006,"White Lake Township, Precinct 6",191,,,0,148,43
1258686000007,"White Lake Township, Precinct 7",279,,,1,231,47
1258686000008,"White Lake Township, Precinct 8",274,,,2,220,52
1258686000009,"White Lake Township, Precinct 9",336,,,2,266,68
1250410500001,"Auburn Hills, Precinct 1",147,,,0,113,34
1250410500002,"Auburn Hills, Precinct 2",231,,,0,186,45
1250410500003,"Auburn Hills, Precinct 3",156,,,1,117,38
1250410500004,"Auburn Hills, Precinct 4",146,,,0,107,39
1250410500005,"Auburn Hills, Precinct 5",164,,,0,127,37
1250410500006,"Auburn Hills, Precinct 6",322,,,1,249,72
1250410500007,"Auburn Hills, Precinct 7",169,,,0,133,36
1250766000001,"Berkley, Precinct 1",598,,,1,500,97
1250766000002,"Berkley, Precinct 2",566,,,0,469,97
1250766000003,"Berkley, Precinct 3",631,,,1,521,109
1250766000004,"Berkley, Precinct 4",289,,,0,242,47
1250864000001,"Birmingham, Precinct 1",313,,,1,252,60
1250864000002,"Birmingham, Precinct 2",403,,,0,334,69
1250864000003,"Birmingham, Precinct 3",272,,,0,217,55
1250864000004,"Birmingham, Precinct 4",487,,,0,408,79
1250864000005,"Birmingham, Precinct 5",359,,,1,298,60
1250918000001,"Bloomfield Hills, Precinct 1",199,,,0,154,45
1250918000002,"Bloomfield Hills, Precinct 2",159,,,0,116,43
1258245000001,"Clarkston, Precinct 1",202,,,0,176,26
1251616000001,"Clawson, Precinct 1",302,,,1,245,56
1251616000002,"Clawson, Precinct 2",248,,,0,210,38
1251616000003,"Clawson, Precinct 3",440,,,4,335,101
1251616000004,"Clawson, Precinct 4",271,,,0,214,57
1252738000001,"Farmington, Precinct 1",181,,,0,149,32
1252738000002,"Farmington, Precinct 2",363,,,1,299,63
1252738000003,"Farmington, Precinct 3",412,,,3,318,91
1252744000001,"Farmington Hills, Precinct 1",212,,,0,176,36
1252744000002,"Farmington Hills, Precinct 2",266,,,1,235,30
1252744000003,"Farmington Hills, Precinct 3",385,,,1,343,41
1252744000004,"Farmington Hills, Precinct 4",276,,,1,236,39
1252744000005,"Farmington Hills, Precinct 5",294,,,0,246,48
1252744000006,"Farmington Hills, Precinct 6",237,,,1,200,36
1252744000007,"Farmington Hills, Precinct 7",266,,,1,213,52
1252744000008,"Farmington Hills, Precinct 8",324,,,0,248,76
1252744000009,"Farmington Hills, Precinct 9",393,,,0,336,57
1252744000010,"Farmington Hills, Precinct 10",268,,,0,228,40
1252744000011,"Farmington Hills, Precinct 11",494,,,2,421,71
1252744000012,"Farmington Hills, Precinct 12",302,,,0,232,70
1252744000013,"Farmington Hills, Precinct 13",207,,,1,168,38
1252744000014,"Farmington Hills, Precinct 14",354,,,2,281,71
1252744000015,"Farmington Hills, Precinct 15",194,,,0,174,20
1252744000016,"Farmington Hills, Precinct 16",424,,,1,356,67
1252744000017,"Farmington Hills, Precinct 17",297,,,2,241,54
1252744000018,"Farmington Hills, Precinct 18",273,,,1,215,57
1252744000019,"Farmington Hills, Precinct 19",371,,,0,308,63
1252744000020,"Farmington Hills, Precinct 20",239,,,0,199,40
1252744000021,"Farmington Hills, Precinct 21",235,,,0,196,39
1252744000022,"Farmington Hills, Precinct 22",220,,,0,176,44
1252744000023,"Farmington Hills, Precinct 23",195,,,0,165,30
492776000002,"Fenton, Precinct 2",2,,,0,0,2
1252788000001,"Ferndale, Precinct 1",449,,,1,366,82
1252788000002,"Ferndale, Precinct 2",534,,,3,429,102
1252788000003,"Ferndale, Precinct 3",637,,,4,520,113
1252788000004,"Ferndale, Precinct 4",495,,,1,408,86
1252788000005,"Ferndale, Precinct 5",541,,,2,445,94
1252788000006,"Ferndale, Precinct 6",567,,,2,423,142
1253742000001,"Hazel Park, Precinct 1",344,,,4,276,64
1253742000002,"Hazel Park, Precinct 2",274,,,2,200,72
1253742000003,"Hazel Park, Precinct 3",218,,,1,162,55
1253742000004,"Hazel Park, Precinct 4",175,,,1,133,41
1253742000005,"Hazel Park, Precinct 5",272,,,0,215,57
1253742000006,"Hazel Park, Precinct 6",251,,,1,193,57
1254000000001,"Huntington Woods, Precinct 1",357,,,0,322,35
1254000000002,"Huntington Woods, Precinct 2",372,,,1,329,42
1254000000003,"Huntington Woods, Precinct 3",483,,,1,418,64
1254246000001,"Keego Harbor, Precinct 1",186,,,0,141,45
1254444000001,"Lake Angelus, Precinct 1",49,,,0,42,7
1254632000001,"Lathrup Village, Precinct 1",1022,,,3,918,101
1255056000001,"Madison Heights, Precinct 1",311,,,1,236,74
1255056000002,"Madison Heights, Precinct 2",273,,,3,208,62
1255056000003,"Madison Heights, Precinct 3",229,,,0,180,49
1255056000004,"Madison Heights, Precinct 4",306,,,2,234,70
1255056000005,"Madison Heights, Precinct 5",206,,,4,168,34
1255056000006,"Madison Heights, Precinct 6",364,,,3,275,86
1255056000007,"Madison Heights, Precinct 7",214,,,0,181,33
1255898000002,"Northville, Precinct 2",253,,,1,190,62
1255944000001,"Novi, Precinct 1",181,,,0,145,36
1255944000002,"Novi, Precinct 2",265,,,2,205,58
1255944000003,"Novi, Precinct 3",160,,,0,136,24
1255944000004,"Novi, Precinct 4",169,,,0,143,26
1255944000005,"Novi, Precinct 5",192,,,0,154,38
1255944000006,"Novi, Precinct 6",176,,,0,142,34
1255944000007,"Novi, Precinct 7",180,,,1,155,24
1255944000008,"Novi, Precinct 8",186,,,0,149,37
1255944000009,"Novi, Precinct 9",131,,,1,110,20
1255944000010,"Novi, Precinct 10",141,,,0,132,9
1255944000011,"Novi, Precinct 11",145,,,0,119,26
1255944000012,"Novi, Precinct 12",193,,,0,151,42
1255944000013,"Novi, Precinct 13",136,,,0,102,34
1255944000014,"Novi, Precinct 14",63,,,0,50,13
1255944000015,"Novi, Precinct 15",205,,,0,168,37
1255944000016,"Novi, Precinct 16",246,,,2,199,45
1255944000018,"Novi, Precinct 18",196,,,1,160,35
1255944000019,"Novi, Precinct 19",159,,,1,114,44
1255944000020,"Novi, Precinct 20",109,,,0,90,19
1255944000021,"Novi, Precinct 21",182,,,0,163,19
1255944000022,"Novi, Precinct 22",129,,,0,105,24
1255944000023,"Novi, Precinct 23",144,,,3,106,35
1255944000024,"Novi, Precinct 24",148,,,0,117,31
1255944000025,"Novi, Precinct 25",83,,,0,69,14
1255992000001,"Oak Park, Precinct 1",314,,,3,280,31
1255992000002,"Oak Park, Precinct 2",235,,,0,198,37
1255992000003,"Oak Park, Precinct 3",83,,,1,75,7
1255992000004,"Oak Park, Precinct 4",313,,,2,269,42
1255992000005,"Oak Park, Precinct 5",342,,,3,297,42
1255992000006,"Oak Park, Precinct 6",348,,,1,302,45
1255992000007,"Oak Park, Precinct 7",154,,,0,134,20
1255992000008,"Oak Park, Precinct 8",468,,,1,405,62
1255992000009,"Oak Park, Precinct 9",247,,,0,209,38
1255992000010,"Oak Park, Precinct 10",473,,,1,406,66
1256102000001,"Orchard Lake, Precinct 1",406,,,2,352,52
1256490000001,"Pleasant Ridge, Precinct 1",716,,,3,628,85
1256544001001,"Pontiac, Precinct 1",194,,,4,165,25
1256544001002,"Pontiac, Precinct 2",98,,,0,60,38
1256544001003,"Pontiac, Precinct 3",202,,,1,172,29
1256544002004,"Pontiac, Precinct 4",294,,,4,231,59
1256544002005,"Pontiac, Precinct 5",232,,,0,203,29
1256544002006,"Pontiac, Precinct 6",60,,,0,48,12
1256544003007,"Pontiac, Precinct 7",114,,,0,95,19
1256544003008,"Pontiac, Precinct 8",129,,,0,92,37
1256544004009,"Pontiac, Precinct 9",255,,,0,206,49
1256544004010,"Pontiac, Precinct 10",205,,,3,170,32
1256544005011,"Pontiac, Precinct 11",174,,,0,138,36
1256544005012,"Pontiac, Precinct 12",187,,,0,165,22
1256544006013,"Pontiac, Precinct 13",227,,,1,196,30
1256544006014,"Pontiac, Precinct 14",216,,,0,183,33
1256902000001,"Rochester, Precinct 1",350,,,0,271,79
1256902000002,"Rochester, Precinct 2",300,,,0,240,60
1256902000003,"Rochester, Precinct 3",213,,,1,176,36
1256903501001,"Rochester Hills, Precinct 1",220,,,1,178,41
1256903501002,"Rochester Hills, Precinct 2",190,,,0,150,40
1256903501003,"Rochester Hills, Precinct 3",180,,,1,148,31
1256903501004,"Rochester Hills, Precinct 4",216,,,2,165,49
1256903501005,"Rochester Hills, Precinct 5",198,,,0,152,46
1256903501006,"Rochester Hills, Precinct 6",170,,,0,137,33
1256903502007,"Rochester Hills, Precinct 7",342,,,1,275,66
1256903502008,"Rochester Hills, Precinct 8",284,,,2,238,44
1256903502009,"Rochester Hills, Precinct 9",246,,,0,193,53
1256903502010,"Rochester Hills, Precinct 10",80,,,0,70,10
1256903502011,"Rochester Hills, Precinct 11",138,,,0,100,38
1256903503012,"Rochester Hills, Precinct 12",308,,,0,233,75
1256903503013,"Rochester Hills, Precinct 13",188,,,0,151,37
1256903503014,"Rochester Hills, Precinct 14",226,,,2,178,46
1256903503015,"Rochester Hills, Precinct 15",286,,,2,210,74
1256903503016,"Rochester Hills, Precinct 16",159,,,2,113,44
1256903504017,"Rochester Hills, Precinct 17",213,,,1,153,59
1256903504018,"Rochester Hills, Precinct 18",114,,,0,83,31
1256903504019,"Rochester Hills, Precinct 19",159,,,0,115,44
1256903504020,"Rochester Hills, Precinct 20",292,,,2,220,70
1256903504021,"Rochester Hills, Precinct 21",119,,,0,85,34
1257004000001,"Royal Oak, Precinct 1",589,,,2,505,82
1257004000002,"Royal Oak, Precinct 2",450,,,4,383,63
1257004000003,"Royal Oak, Precinct 3",612,,,2,515,95
1257004000004,"Royal Oak, Precinct 4",552,,,0,459,93
1257004000005,"Royal Oak, Precinct 5",599,,,2,506,91
1257004000006,"Royal Oak, Precinct 6",678,,,3,551,124
1257004000007,"Royal Oak, Precinct 7",558,,,0,470,88
1257004000008,"Royal Oak, Precinct 8",542,,,3,437,102
1257004000009,"Royal Oak, Precinct 9",450,,,2,397,51
1257004000010,"Royal Oak, Precinct 10",250,,,2,202,46
1257004000011,"Royal Oak, Precinct 11",241,,,0,201,40
1257004000012,"Royal Oak, Precinct 12",284,,,2,225,57
1257004000013,"Royal Oak, Precinct 13",409,,,1,336,72
1257004000014,"Royal Oak, Precinct 14",384,,,2,315,67
1257004000015,"Royal Oak, Precinct 15",201,,,2,168,31
1257510000001,"South Lyon, Precinct 1",189,,,1,144,44
1257510000002,"South Lyon, Precinct 2",187,,,0,141,46
1257510000003,"South Lyon, Precinct 3",234,,,1,173,60
1257510000004,"South Lyon, Precinct 4",137,,,1,109,27
1257510000005,"South Lyon, Precinct 5",91,,,0,70,21
1257490000001,"Southfield, Precinct 1",216,,,0,192,24
1257490000002,"Southfield, Precinct 2",314,,,2,268,44
1257490000003,"Southfield, Precinct 3",195,,,0,169,26
1257490000004,"Southfield, Precinct 4",258,,,0,228,30
1257490000005,"Southfield, Precinct 5",220,,,1,192,27
1257490000006,"Southfield, Precinct 6",241,,,3,211,27
1257490000007,"Southfield, Precinct 7",259,,,0,242,17
1257490000008,"Southfield, Precinct 8",215,,,1,192,22
1257490000009,"Southfield, Precinct 9",192,,,0,161,31
1257490000010,"Southfield, Precinct 10",189,,,2,170,17
1257490000011,"Southfield, Precinct 11",186,,,0,166,20
1257490000012,"Southfield, Precinct 12",220,,,0,199,21
1257490000013,"Southfield, Precinct 13",206,,,0,183,23
1257490000014,"Southfield, Precinct 14",93,,,1,72,20
1257490000015,"Southfield, Precinct 15",188,,,0,176,12
1257490000016,"Southfield, Precinct 16",213,,,0,185,28
1257490000017,"Southfield, Precinct 17",249,,,0,221,28
1257490000018,"Southfield, Precinct 18",147,,,2,126,19
1257490000019,"Southfield, Precinct 19",189,,,0,159,30
1257490000020,"Southfield, Precinct 20",208,,,0,189,19
1257490000021,"Southfield, Precinct 21",275,,,1,252,22
1257490000022,"Southfield, Precinct 22",149,,,1,124,24
1257490000023,"Southfield, Precinct 23",214,,,1,204,9
1257490000024,"Southfield, Precinct 24",198,,,0,184,14
1257490000025,"Southfield, Precinct 25",150,,,0,135,15
1257490000026,"Southfield, Precinct 26",230,,,1,196,33
1257490000027,"Southfield, Precinct 27",216,,,0,201,15
1257490000028,"Southfield, Precinct 28",126,,,0,110,16
1257490000029,"Southfield, Precinct 29",253,,,0,227,26
1257490000030,"Southfield, Precinct 30",220,,,0,194,26
1257490000031,"Southfield, Precinct 31",181,,,0,174,7
1257490000032,"Southfield, Precinct 32",211,,,1,180,30
1257490000033,"Southfield, Precinct 33",249,,,0,221,28
1257490000034,"Southfield, Precinct 34",149,,,0,120,29
1257490000035,"Southfield, Precinct 35",133,,,0,125,8
1257490000036,"Southfield, Precinct 36",124,,,0,101,23
1257786000001,"Sylvan Lake, Precinct 1",240,,,1,194,45
1258070000001,"Troy, Precinct 1",336,,,2,242,92
1258070000002,"Troy, Precinct 2",194,,,1,152,41
1258070000003,"Troy, Precinct 3",159,,,0,120,39
1258070000004,"Troy, Precinct 4",99,,,0,66,33
1258070000005,"Troy, Precinct 5",72,,,0,52,20
1258070000006,"Troy, Precinct 6",94,,,2,79,13
1258070000007,"Troy, Precinct 7",361,,,4,278,79
1258070000008,"Troy, Precinct 8",192,,,0,156,36
1258070000009,"Troy, Precinct 9",229,,,1,174,54
1258070000010,"Troy, Precinct 10",207,,,1,150,56
1258070000011,"Troy, Precinct 11",194,,,0,163,31
1258070000012,"Troy, Precinct 12",121,,,0,102,19
1258070000013,"Troy, Precinct 13",255,,,1,203,51
1258070000014,"Troy, Precinct 14",179,,,0,141,38
1258070000015,"Troy, Precinct 15",365,,,1,292,72
1258070000016,"Troy, Precinct 16",214,,,1,157,56
1258070000017,"Troy, Precinct 17",188,,,2,144,42
1258070000018,"Troy, Precinct 18",222,,,2,181,39
1258070000019,"Troy, Precinct 19",342,,,2,290,50
1258070000020,"Troy, Precinct 20",237,,,0,197,40
1258070000021,"Troy, Precinct 21",275,,,3,215,57
1258070000022,"Troy, Precinct 22",249,,,0,211,38
1258070000023,"Troy, Precinct 23",222,,,0,175,47
1258070000024,"Troy, Precinct 24",107,,,0,92,15
1258070000025,"Troy, Precinct 25",59,,,1,42,16
1258070000026,"Troy, Precinct 26",169,,,1,132,36
1258070000027,"Troy, Precinct 27",226,,,0,173,53
1258306000001,"Walled Lake, Precinct 1",116,,,1,89,26
1258306000002,"Walled Lake, Precinct 2",177,,,0,139,38
1258306000003,"Walled Lake, Precinct 3",117,,,1,96,20
1258814000001,"Wixom, Precinct 1",274,,,0,194,80
1258814000002,"Wixom, Precinct 2",282,,,1,234,47
1258814000003,"Wixom, Precinct 3",187,,,2,156,29
1258814000004,"Wixom, Precinct 4",252,,,1,201,50
