id,name,ballots,registered,turnout
996980000007,"Roseville, Precinct 7",757,3615,20.94
996980000008,"Roseville, Precinct 8",740,3318,22.30
996980000009,"Roseville, Precinct 9",810,3085,26.26
996980000010,"Roseville, Precinct 10",394,1765,22.32
996980000011,"Roseville, Precinct 11",842,4089,20.59
996980000012,"Roseville, Precinct 12",853,3680,23.18
997076000001,"St. Clair Shores, Precinct 1",1230,4125,29.82
997076000002,"St. Clair Shores, Precinct 2",1098,3749,29.29
997076000003,"St. Clair Shores, Precinct 3",1491,4460,33.43
997076000004,"St. Clair Shores, Precinct 4",1146,2791,41.06
997076000005,"St. Clair Shores, Precinct 5",889,2878,30.89
997076000006,"St. Clair Shores, Precinct 6",1383,3986,34.70
997076000007,"St. Clair Shores, Precinct 7",1539,4680,32.88
997076000008,"St. Clair Shores, Precinct 8",1948,5366,36.30
997076000009,"St. Clair Shores, Precinct 9",1650,5056,32.63
997076000010,"St. Clair Shores, Precinct 10",1764,5257,33.56
997076000011,"St. Clair Shores, Precinct 11",1617,5048,32.03
997076000012,"St. Clair Shores, Precinct 12",1201,4024,29.85
997646000001,"Sterling Heights, Precinct 1",470,2343,20.06
997646000002,"Sterling Heights, Precinct 2",740,3090,23.95
997646000003,"Sterling Heights, Precinct 3",690,2611,26.43
997646000004,"Sterling Heights, Precinct 4",675,3057,22.08
997646000005,"Sterling Heights, Precinct 5",531,3012,17.63
997646000006,"Sterling Heights, Precinct 6",531,2578,20.60
997646000007,"Sterling Heights, Precinct 7",544,2792,19.48
997646000008,"Sterling Heights, Precinct 8",551,2831,19.46
997646000009,"Sterling Heights, Precinct 9",665,3266,20.36
997646000010,"Sterling Heights, Precinct 10",700,3056,22.91
997646000011,"Sterling Heights, Precinct 11",847,3179,26.64
997646000012,"Sterling Heights, Precinct 12",459,2934,15.64
997646000013,"Sterling Heights, Precinct 13",744,3042,24.46
997646000014,"Sterling Heights, Precinct 14",1509,4619,32.67
997646000015,"Sterling Heights, Precinct 15",702,2943,23.85
997646000017,"Sterling Heights, Precinct 17",330,2760,11.96
997646000018,"Sterling Heights, Precinct 18",569,1739,32.72
997646000019,"Sterling Heights, Precinct 19",440,1704,25.82
997646000020,"Sterling Heights, Precinct 20",491,2429,20.21
997646000021,"Sterling Heights, Precinct 21",1388,4453,31.17
997646000022,"Sterling Heights, Precinct 22",640,2175,29.43
997646000023,"Sterling Heights, Precinct 23",661,2403,27.51
997646000025,"Sterling Heights, Precinct 25",322,1426,22.58
997646000026,"Sterling Heights, Precinct 26",597,2208,27.04
997646000027,"Sterling Heights, Precinct 27",603,1888,31.94
997646000028,"Sterling Heights, Precinct 28",666,1797,37.06
997646000029,"Sterling Heights, Precinct 29",706,2231,31.65
997646000030,"Sterling Heights, Precinct 30",845,2494,33.88
997646000031,"Sterling Heights, Precinct 31",704,2586,27.22
997646000032,"Sterling Heights, Precinct 32",592,2233,26.51
997646000033,"Sterling Heights, Precinct 33",371,1509,24.59
997646000034,"Sterling Heights, Precinct 34",705,2281,30.91
997646000035,"Sterling Heights, Precinct 35",734,3010,24.39
997646000036,"Sterling Heights, Precinct 36",788,2466,31.95
997646000037,"Sterling Heights, Precinct 37",477,1563,30.52
997646000038,"Sterling Heights, Precinct 38",761,2829,26.90
997646000039,"Sterling Heights, Precinct 39",688,2618,26.28
997646000040,"Sterling Heights, Precinct 40",884,4298,20.57
997646000042,"Sterling Heights, Precinct 42",867,3090,28.06
997646000043,"Sterling Heights, Precinct 43",981,3198,30.68
998154000001,"Utica, Precinct 1",1140,4100,27.80
998400001001,"Warren, Precinct 1",521,3174,16.41
998400002002,"Warren, Precinct 2",468,2826,16.56
998400002003,"Warren, Precinct 3",537,2339,22.96
998400001004,"Warren, Precinct 4",542,2650,20.45
998400001005,"Warren, Precinct 5",666,2436,27.34
998400005006,"Warren, Precinct 6",265,2274,11.65
998400005007,"Warren, Precinct 7",296,2675,11.07
998400005008,"Warren, Precinct 8",324,2733,11.86
998400003009,"Warren, Precinct 9",285,2389,11.93
998400003010,"Warren, Precinct 10",6,40,15.00
998400005011,"Warren, Precinct 11",227,1861,12.20
998400005012,"Warren, Precinct 12",136,687,19.80
998400003013,"Warren, Precinct 13",589,2850,20.67
998400004014,"Warren, Precinct 14",294,2285,12.87
998400004015,"Warren, Precinct 15",337,2372,14.21
998400004016,"Warren, Precinct 16",310,1873,16.55
998400005017,"Warren, Precinct 17",103,1216,8.47
998400002018,"Warren, Precinct 18",587,1959,29.96
998400002019,"Warren, Precinct 19",813,3124,26.02
998400005020,"Warren, Precinct 20",638,2409,26.48
998400005021,"Warren, Precinct 21",622,2122,29.31
998400003022,"Warren, Precinct 22",279,959,29.09
998400004023,"Warren, Precinct 23",368,1586,23.20
998400004024,"Warren, Precinct 24",208,1279,16.26
998400004025,"Warren, Precinct 25",572,1953,29.29
998400003026,"Warren, Precinct 26",515,1792,28.74
998400003027,"Warren, Precinct 27",796,3022,26.34
998400004028,"Warren, Precinct 28",746,2769,26.94
998400003029,"Warren, Precinct 29",730,2437,29.95
998400004030,"Warren, Precinct 30",760,2352,32.31
998400001031,"Warren, Precinct 31",477,1556,30.66
998400002032,"Warren, Precinct 32",789,2752,28.67
998400002033,"Warren, Precinct 33",420,1264,33.23
998400001034,"Warren, Precinct 34",484,1892,25.58
998400001035,"Warren, Precinct 35",413,1395,29.61
998400002036,"Warren, Precinct 36",756,2250,33.60
998400005037,"Warren, Precinct 37",862,2943,29.29
998400005038,"Warren, Precinct 38",679,1895,35.83
998400005039,"Warren, Precinct 39",535,2271,23.56
998400002040,"Warren, Precinct 40",703,2214,31.75
998400001041,"Warren, Precinct 41",551,1870,29.47
998400001042,"Warren, Precinct 42",912,2811,32.44
998400002043,"Warren, Precinct 43",534,1440,37.08
998400003044,"Warren, Precinct 44",850,2868,29.64
998400004045,"Warren, Precinct 45",648,2377,27.26
998400003046,"Warren, Precinct 46",873,2481,35.19
998400004047,"Warren, Precinct 47",438,1581,27.70
998400003048,"Warren, Precinct 48",472,1565,30.16
998400003049,"Warren, Precinct 49",692,2121,32.63
998400002050,"Warren, Precinct 50",649,2477,26.20
998400001051,"Warren, Precinct 51",364,1350,26.96
998400001052,"Warren, Precinct 52",620,2203,28.14
998400004053,"Warren, Precinct 53",872,2802,31.12
990354000001,"Armada Township, Precinct 1",899,2725,32.99
990354000002,"Armada Township, Precinct 2",602,1682,35.79
991130000001,"Bruce Township, Precinct 1",492,1463,33.63
991130000002,"Bruce Township, Precinct 2",828,2628,31.51
991130000003,"Bruce Township, Precinct 3",688,2377,28.94
991130000004,"Bruce Township, Precinct 4",691,1874,36.87
991534000001,"Chesterfield Township, Precinct 1",1381,4006,34.47
991534000002,"Chesterfield Township, Precinct 2",1118,3560,31.40
991534000003,"Chesterfield Township, Precinct 3",1854,4841,38.30
991534000004,"Chesterfield Township, Precinct 4",1641,4423,37.10
991534000005,"Chesterfield Township, Precinct 5",1197,3587,33.37
991534000006,"Chesterfield Township, Precinct 6",1105,3562,31.02
991534000007,"Chesterfield Township, Precinct 7",746,3499,21.32
991534000008,"Chesterfield Township, Precinct 8",671,2289,29.31
991534000009,"Chesterfield Township, Precinct 9",1527,5351,28.54
991534000010,"Chesterfield Township, Precinct 10",1324,4106,32.25
991652000001,"Clinton Township, Precinct 1",1253,5421,23.11
991652000002,"Clinton Township, Precinct 2",1345,3817,35.24
991652000003,"Clinton Township, Precinct 3",1595,5454,29.24
991652000004,"Clinton Township, Precinct 4",772,4878,15.83
991652000005,"Clinton Township, Precinct 5",1486,4478,33.18
991652000006,"Clinton Township, Precinct 6",1987,5102,38.95
991652000007,"Clinton Township, Precinct 7",877,3493,25.11
991652000008,"Clinton Township, Precinct 8",1672,4581,36.50
991652000009,"Clinton Township, Precinct 9",1096,4817,22.75
991652000010,"Clinton Township, Precinct 10",1760,4721,37.28
991652000011,"Clinton Township, Precinct 11",1351,4003,33.75
991652000012,"Clinton Township, Precinct 12",1088,3825,28.44
991652000013,"Clinton Township, Precinct 13",1260,4599,27.40
991652000014,"Clinton Township, Precinct 14",1390,4709,29.52
991652000015,"Clinton Township, Precinct 15",1313,5689,23.08
991652000016,"Clinton Township, Precinct 16",1159,4830,24.00
991652000017,"Clinton Township, Precinct 17",938,5115,18.34
991652000018,"Clinton Township, Precinct 18",964,4171,23.11
993682000001,"Harrison Township, Precinct 1",1136,3802,29.88
993682000002,"Harrison Township, Precinct 2",1211,3563,33.99
993682000003,"Harrison Township, Precinct 3",1393,3634,38.33
993682000004,"Harrison Township, Precinct 4",1599,4335,36.89
993682000005,"Harrison Township, Precinct 5",1204,3661,32.89
993682000006,"Harrison Township, Precinct 6",721,2161,33.36
994690000001,"Lenox Township, Precinct 1",477,1446,32.99
994690000002,"Lenox Township, Precinct 2",745,2944,25.31
994690000003,"Lenox Township, Precinct 3",701,3519,19.92
994690000004,"Lenox Township, Precinct 4",284,1586,17.91
995048000001,"Macomb Township, Precinct 1",1119,4759,23.51
995048000002,"Macomb Township, Precinct 2",1251,4123,30.34
995048000003,"Macomb Township, Precinct 3",869,4367,19.90
995048000004,"Macomb Township, Precinct 4",867,3984,21.76
995048000005,"Macomb Township, Precinct 5",1614,4834,33.39
995048000006,"Macomb Township, Precinct 6",417,1608,25.93
995048000007,"Macomb Township, Precinct 7",892,2835,31.46
995048000008,"Macomb Township, Precinct 8",1306,4160,31.39
995048000009,"Macomb Township, Precinct 9",1237,3969,31.17
995048000010,"Macomb Township, Precinct 10",806,2978,27.07
995048000011,"Macomb Township, Precinct 11",778,2654,29.31
995048000012,"Macomb Township, Precinct 12",242,1340,18.06
995048000013,"Macomb Township, Precinct 13",1184,3713,31.89
995048000014,"Macomb Township, Precinct 14",1256,4559,27.55
995048000015,"Macomb Township, Precinct 15",1344,4964,27.07
995048000016,"Macomb Township, Precinct 16",984,2307,42.65
995048000017,"Macomb Township, Precinct 17",469,1917,24.47
995048000018,"Macomb Township, Precinct 18",1171,3407,34.37
995048000019,"Macomb Township, Precinct 19",1435,3772,38.04
995048000020,"Macomb Township, Precinct 20",761,3226,23.59
995048000021,"Macomb Township, Precinct 21",780,2777,28.09
995048000022,"Macomb Township, Precinct 22",763,2927,26.07
995048000023,"Macomb Township, Precinct 23",359,1319,27.22
995048000024,"Macomb Township, Precinct 24",609,1755,34.70
996742000001,"Ray Township, Precinct 1",536,1428,37.54
996742000002,"Ray Township, Precinct 2",683,2014,33.91
996840000001,"Richmond Township, Precinct 1",472,1339,35.25
996840000002,"Richmond Township, Precinct 2",535,1740,30.75
997282000001,"Shelby Charter Township, Precinct 1",742,2867,25.88
997282000002,"Shelby Charter Township, Precinct 2",1320,3779,34.93
997282000003,"Shelby Charter Township, Precinct 3",1244,4241,29.33
997282000004,"Shelby Charter Township, Precinct 4",1086,3515,30.90
997282000005,"Shelby Charter Township, Precinct 5",1094,3877,28.22
997282000006,"Shelby Charter Township, Precinct 6",635,3755,16.91
997282000007,"Shelby Charter Township, Precinct 7",410,2100,19.52
997282000008,"Shelby Charter Township, Precinct 8",663,2957,22.42
997282000009,"Shelby Charter Township, Precinct 9",1120,3683,30.41
997282000010,"Shelby Charter Township, Precinct 10",1237,4160,29.74
997282000011,"Shelby Charter Township, Precinct 11",470,1763,26.66
997282000012,"Shelby Charter Township, Precinct 12",1633,4322,37.78
997282000013,"Shelby Charter Township, Precinct 13",1304,4261,30.60
997282000014,"Shelby Charter Township, Precinct 14",1511,3880,38.94
997282000015,"Shelby Charter Township, Precinct 15",1129,2870,39.34
997282000016,"Shelby Charter Township, Precinct 16",749,2508,29.86
997282000017,"Shelby Charter Township, Precinct 17",872,3425,25.46
997282000018,"Shelby Charter Township, Precinct 18",811,3093,26.22
997282000019,"Shelby Charter Township, Precinct 19",928,2758,33.65
997282000020,"Shelby Charter Township, Precinct 20",1154,3076,37.52
998412000001,"Washington Township, Precinct 1",1284,3855,33.31
998412000002,"Washington Township, Precinct 2",933,2702,34.53
998412000003,"Washington Township, Precinct 3",929,2634,35.27
998412000004,"Washington Township, Precinct 4",1661,3742,44.39
998412000005,"Washington Township, Precinct 5",1038,3377,30.74
998412000006,"Washington Township, Precinct 6",1394,4888,28.52
998412000007,"Washington Township, Precinct 7",1118,3589,31.15
