id,name,total,over_votes,under_votes,Write-in,Jocelyn Benson,Christopher Robert Swanson
998400001041,"Warren, Precinct 41",392,,,2,288,102
998400001042,"Warren, Precinct 42",586,,,4,487,95
998400002043,"Warren, Precinct 43",395,,,0,332,63
998400003044,"Warren, Precinct 44",508,,,3,434,71
998400004045,"Warren, Precinct 45",390,,,3,333,54
998400003046,"Warren, Precinct 46",506,,,4,435,67
998400004047,"Warren, Precinct 47",241,,,0,197,44
998400003048,"Warren, Precinct 48",286,,,4,236,46
998400003049,"Warren, Precinct 49",388,,,3,320,65
998400002050,"Warren, Precinct 50",404,,,1,320,83
998400001051,"Warren, Precinct 51",248,,,2,196,50
998400001052,"Warren, Precinct 52",371,,,0,319,52
998400004053,"Warren, Precinct 53",508,,,6,417,85
990354000001,"Armada Township, Precinct 1",349,,,2,294,53
990354000002,"Armada Township, Precinct 2",214,,,0,176,38
991130000001,"Bruce Township, Precinct 1",239,,,0,207,32
991130000002,"Bruce Township, Precinct 2",327,,,0,269,58
991130000003,"Bruce Township, Precinct 3",272,,,0,226,46
991130000004,"Bruce Township, Precinct 4",251,,,0,200,51
991534000001,"Chesterfield Township, Precinct 1",651,,,2,548,101
991534000002,"Chesterfield Township, Precinct 2",509,,,1,436,72
991534000003,"Chesterfield Township, Precinct 3",758,,,1,651,106
991534000004,"Chesterfield Township, Precinct 4",754,,,1,624,129
991534000005,"Chesterfield Township, Precinct 5",564,,,1,479,84
991534000006,"Chesterfield Township, Precinct 6",511,,,1,434,76
991534000007,"Chesterfield Township, Precinct 7",400,,,1,324,75
991534000008,"Chesterfield Township, Precinct 8",342,,,4,299,39
991534000009,"Chesterfield Township, Precinct 9",802,,,6,691,105
991534000010,"Chesterfield Township, Precinct 10",623,,,2,525,96
991652000001,"Clinton Township, Precinct 1",787,,,2,691,94
991652000002,"Clinton Township, Precinct 2",685,,,1,596,88
991652000003,"Clinton Township, Precinct 3",885,,,3,779,103
991652000004,"Clinton Township, Precinct 4",552,,,2,457,93
991652000005,"Clinton Township, Precinct 5",840,,,2,753,85
991652000006,"Clinton Township, Precinct 6",1030,,,5,915,110
991652000007,"Clinton Township, Precinct 7",491,,,0,424,67
991652000008,"Clinton Township, Precinct 8",928,,,7,769,152
991652000009,"Clinton Township, Precinct 9",670,,,0,589,81
991652000010,"Clinton Township, Precinct 10",933,,,2,816,115
991652000011,"Clinton Township, Precinct 11",750,,,1,639,110
991652000012,"Clinton Township, Precinct 12",642,,,3,554,85
991652000013,"Clinton Township, Precinct 13",737,,,3,633,101
991652000014,"Clinton Township, Precinct 14",722,,,0,615,107
991652000015,"Clinton Township, Precinct 15",769,,,3,679,87
991652000016,"Clinton Township, Precinct 16",745,,,3,631,111
991652000017,"Clinton Township, Precinct 17",560,,,4,475,81
991652000018,"Clinton Township, Precinct 18",672,,,4,584,84
993682000001,"Harrison Township, Precinct 1",616,,,1,537,78
993682000002,"Harrison Township, Precinct 2",557,,,2,477,78
993682000003,"Harrison Township, Precinct 3",516,,,1,433,82
993682000004,"Harrison Township, Precinct 4",783,,,0,664,119
993682000005,"Harrison Township, Precinct 5",608,,,2,536,70
993682000006,"Harrison Township, Precinct 6",276,,,0,235,41
994690000001,"Lenox Township, Precinct 1",151,,,1,124,26
994690000002,"Lenox Township, Precinct 2",317,,,2,244,71
994690000003,"Lenox Township, Precinct 3",410,,,0,330,80
994690000004,"Lenox Township, Precinct 4",170,,,0,129,41
995048000001,"Macomb Township, Precinct 1",579,,,3,514,62
995048000002,"Macomb Township, Precinct 2",660,,,3,568,89
995048000003,"Macomb Township, Precinct 3",526,,,2,436,88
995048000004,"Macomb Township, Precinct 4",500,,,0,428,72
995048000005,"Macomb Township, Precinct 5",762,,,1,667,94
995048000006,"Macomb Township, Precinct 6",239,,,0,194,45
995048000007,"Macomb Township, Precinct 7",466,,,3,386,77
995048000008,"Macomb Township, Precinct 8",635,,,3,542,90
995048000009,"Macomb Township, Precinct 9",604,,,3,520,81
995048000010,"Macomb Township, Precinct 10",451,,,2,374,75
995048000011,"Macomb Township, Precinct 11",351,,,1,295,55
995048000012,"Macomb Township, Precinct 12",173,,,2,138,33
995048000013,"Macomb Township, Precinct 13",536,,,2,483,51
995048000014,"Macomb Township, Precinct 14",595,,,1,489,105
995048000015,"Macomb Township, Precinct 15",720,,,0,634,86
995048000016,"Macomb Township, Precinct 16",476,,,0,418,58
995048000017,"Macomb Township, Precinct 17",226,,,0,196,30
995048000018,"Macomb Township, Precinct 18",505,,,3,432,70
995048000019,"Macomb Township, Precinct 19",625,,,1,526,98
995048000020,"Macomb Township, Precinct 20",374,,,2,291,81
995048000021,"Macomb Township, Precinct 21",384,,,0,334,50
995048000022,"Macomb Township, Precinct 22",346,,,1,297,48
995048000023,"Macomb Township, Precinct 23",180,,,1,155,24
995048000024,"Macomb Township, Precinct 24",265,,,0,224,41
996742000001,"Ray Township, Precinct 1",158,,,0,130,28
996742000002,"Ray Township, Precinct 2",215,,,0,174,41
996840000001,"Richmond Township, Precinct 1",140,,,0,118,22
996840000002,"Richmond Township, Precinct 2",176,,,1,143,32
997282000001,"Shelby Charter Township, Precinct 1",392,,,3,339,50
997282000002,"Shelby Charter Township, Precinct 2",641,,,1,559,81
997282000003,"Shelby Charter Township, Precinct 3",547,,,1,462,84
997282000004,"Shelby Charter Township, Precinct 4",474,,,0,399,75
997282000005,"Shelby Charter Township, Precinct 5",490,,,4,412,74
997282000006,"Shelby Charter Township, Precinct 6",418,,,1,353,64
997282000007,"Shelby Charter Township, Precinct 7",248,,,1,212,35
997282000008,"Shelby Charter Township, Precinct 8",360,,,1,292,67
997282000009,"Shelby Charter Township, Precinct 9",548,,,1,470,77
997282000010,"Shelby Charter Township, Precinct 10",574,,,3,499,72
997282000011,"Shelby Charter Township, Precinct 11",173,,,0,136,37
997282000012,"Shelby Charter Township, Precinct 12",685,,,3,583,99
997282000013,"Shelby Charter Township, Precinct 13",569,,,1,491,77
997282000014,"Shelby Charter Township, Precinct 14",680,,,3,583,94
997282000015,"Shelby Charter Township, Precinct 15",484,,,1,429,54
997282000016,"Shelby Charter Township, Precinct 16",368,,,3,314,51
997282000017,"Shelby Charter Township, Precinct 17",366,,,2,330,34
997282000018,"Shelby Charter Township, Precinct 18",340,,,2,290,48
997282000019,"Shelby Charter Township, Precinct 19",336,,,0,292,44
997282000020,"Shelby Charter Township, Precinct 20",435,,,0,391,44
998412000001,"Washington Township, Precinct 1",553,,,2,466,85
998412000002,"Washington Township, Precinct 2",368,,,2,312,54
998412000003,"Washington Township, Precinct 3",371,,,1,309,61
998412000004,"Washington Township, Precinct 4",558,,,0,490,68
998412000005,"Washington Township, Precinct 5",477,,,2,417,58
998412000006,"Washington Township, Precinct 6",603,,,2,511,90
998412000007,"Washington Township, Precinct 7",432,,,0,376,56
