id,name,total,over_votes,under_votes,Write-in,John James,Perry Johnson,Mike Cox,Aric Nesbitt
991652000013,"Clinton Township, Precinct 13",445,,,1,222,160,58,4
991652000014,"Clinton Township, Precinct 14",581,,,0,277,216,83,5
991652000015,"Clinton Township, Precinct 15",495,,,1,250,172,70,2
991652000016,"Clinton Township, Precinct 16",335,,,2,182,109,40,2
991652000017,"Clinton Township, Precinct 17",317,,,2,156,120,34,5
991652000018,"Clinton Township, Precinct 18",238,,,1,114,98,20,5
993682000001,"Harrison Township, Precinct 1",461,,,1,225,156,78,1
993682000002,"Harrison Township, Precinct 2",571,,,1,275,224,64,7
993682000003,"Harrison Township, Precinct 3",789,,,2,377,324,78,8
993682000004,"Harrison Township, Precinct 4",738,,,2,396,254,80,6
993682000005,"Harrison Township, Precinct 5",538,,,1,278,180,77,2
993682000006,"Harrison Township, Precinct 6",389,,,0,190,161,36,2
994690000001,"Lenox Township, Precinct 1",291,,,0,107,145,34,5
994690000002,"Lenox Township, Precinct 2",398,,,2,176,164,52,4
994690000003,"Lenox Township, Precinct 3",244,,,2,124,81,35,2
994690000004,"Lenox Township, Precinct 4",96,,,0,56,27,10,3
995048000001,"Macomb Township, Precinct 1",474,,,0,213,188,71,2
995048000002,"Macomb Township, Precinct 2",538,,,0,288,197,47,6
995048000003,"Macomb Township, Precinct 3",284,,,0,143,95,44,2
995048000004,"Macomb Township, Precinct 4",325,,,1,176,117,27,4
995048000005,"Macomb Township, Precinct 5",746,,,1,364,288,87,6
995048000006,"Macomb Township, Precinct 6",163,,,1,93,53,16,0
995048000007,"Macomb Township, Precinct 7",394,,,0,208,135,50,1
995048000008,"Macomb Township, Precinct 8",615,,,0,318,230,64,3
995048000009,"Macomb Township, Precinct 9",568,,,1,267,233,63,4
995048000010,"Macomb Township, Precinct 10",313,,,1,180,98,29,5
995048000011,"Macomb Township, Precinct 11",395,,,0,218,137,39,1
995048000012,"Macomb Township, Precinct 12",52,,,0,30,17,5,0
995048000013,"Macomb Township, Precinct 13",567,,,2,270,223,68,4
995048000014,"Macomb Township, Precinct 14",585,,,3,310,192,78,2
995048000015,"Macomb Township, Precinct 15",556,,,2,283,189,77,5
995048000016,"Macomb Township, Precinct 16",450,,,0,207,180,60,3
995048000017,"Macomb Township, Precinct 17",225,,,0,111,87,27,0
995048000018,"Macomb Township, Precinct 18",586,,,3,264,240,75,4
995048000019,"Macomb Township, Precinct 19",728,,,0,359,262,102,5
995048000020,"Macomb Township, Precinct 20",354,,,0,178,135,35,6
995048000021,"Macomb Township, Precinct 21",355,,,1,170,132,46,6
995048000022,"Macomb Township, Precinct 22",370,,,0,200,120,47,3
995048000023,"Macomb Township, Precinct 23",154,,,0,71,58,24,1
995048000024,"Macomb Township, Precinct 24",305,,,0,147,120,38,0
996742000001,"Ray Township, Precinct 1",348,,,1,153,150,42,2
996742000002,"Ray Township, Precinct 2",437,,,0,182,199,49,7
996840000001,"Richmond Township, Precinct 1",303,,,0,147,119,35,2
996840000002,"Richmond Township, Precinct 2",331,,,1,162,145,18,5
997282000001,"Shelby Charter Township, Precinct 1",310,,,0,191,88,31,0
997282000002,"Shelby Charter Township, Precinct 2",607,,,0,331,179,96,1
997282000003,"Shelby Charter Township, Precinct 3",633,,,1,321,224,85,2
997282000004,"Shelby Charter Township, Precinct 4",548,,,1,307,187,48,5
997282000005,"Shelby Charter Township, Precinct 5",551,,,1,267,214,60,9
997282000006,"Shelby Charter Township, Precinct 6",182,,,1,88,74,18,1
997282000007,"Shelby Charter Township, Precinct 7",134,,,0,78,37,18,1
997282000008,"Shelby Charter Township, Precinct 8",279,,,1,144,103,30,1
997282000009,"Shelby Charter Township, Precinct 9",497,,,1,252,172,63,9
997282000010,"Shelby Charter Township, Precinct 10",587,,,0,308,200,75,4
997282000011,"Shelby Charter Township, Precinct 11",274,,,0,129,90,49,6
997282000012,"Shelby Charter Township, Precinct 12",855,,,4,467,314,62,8
997282000013,"Shelby Charter Township, Precinct 13",676,,,2,339,245,89,1
997282000014,"Shelby Charter Township, Precinct 14",745,,,1,404,233,100,7
997282000015,"Shelby Charter Township, Precinct 15",595,,,1,351,141,101,1
997282000016,"Shelby Charter Township, Precinct 16",347,,,0,190,106,50,1
997282000017,"Shelby Charter Township, Precinct 17",443,,,1,243,147,46,6
997282000018,"Shelby Charter Township, Precinct 18",437,,,0,216,175,39,7
997282000019,"Shelby Charter Township, Precinct 19",547,,,0,282,199,64,2
997282000020,"Shelby Charter Township, Precinct 20",664,,,1,364,222,73,4
998412000001,"Washington Township, Precinct 1",683,,,0,340,270,68,5
998412000002,"Washington Township, Precinct 2",516,,,3,231,221,55,6
998412000003,"Washington Township, Precinct 3",505,,,0,263,173,67,2
998412000004,"Washington Township, Precinct 4",993,,,0,519,361,109,4
998412000005,"Washington Township, Precinct 5",504,,,2,241,188,71,2
998412000006,"Washington Township, Precinct 6",711,,,1,316,276,109,9
998412000007,"Washington Township, Precinct 7",619,,,0,305,227,85,2
