id,name,total,over_votes,under_votes,Write-in,Haley Stevens,Abdul El-Sayed,Mallory McMorrow
997646000020,"Sterling Heights, Precinct 20",181,,,0,105,71,5
997646000021,"Sterling Heights, Precinct 21",530,,,0,316,196,18
997646000022,"Sterling Heights, Precinct 22",256,,,0,156,77,23
997646000023,"Sterling Heights, Precinct 23",276,,,0,163,105,8
997646000025,"Sterling Heights, Precinct 25",130,,,0,66,51,13
997646000026,"Sterling Heights, Precinct 26",223,,,0,129,83,11
997646000027,"Sterling Heights, Precinct 27",240,,,0,138,94,8
997646000028,"Sterling Heights, Precinct 28",265,,,0,180,76,9
997646000029,"Sterling Heights, Precinct 29",304,,,0,175,107,22
997646000030,"Sterling Heights, Precinct 30",289,,,0,164,105,20
997646000031,"Sterling Heights, Precinct 31",266,,,1,158,98,9
997646000032,"Sterling Heights, Precinct 32",220,,,0,127,82,11
997646000033,"Sterling Heights, Precinct 33",124,,,1,70,50,3
997646000034,"Sterling Heights, Precinct 34",285,,,0,163,106,16
997646000035,"Sterling Heights, Precinct 35",275,,,1,159,102,13
997646000036,"Sterling Heights, Precinct 36",297,,,0,179,110,8
997646000037,"Sterling Heights, Precinct 37",166,,,0,92,57,17
997646000038,"Sterling Heights, Precinct 38",250,,,0,166,73,11
997646000039,"Sterling Heights, Precinct 39",227,,,0,138,83,6
997646000040,"Sterling Heights, Precinct 40",343,,,0,189,141,13
997646000042,"Sterling Heights, Precinct 42",407,,,0,233,134,40
997646000043,"Sterling Heights, Precinct 43",375,,,0,239,126,10
998154000001,"Utica, Precinct 1",372,,,0,227,126,19
998400001001,"Warren, Precinct 1",214,,,2,111,94,7
998400002002,"Warren, Precinct 2",192,,,2,103,81,6
998400002003,"Warren, Precinct 3",171,,,0,90,74,7
998400001004,"Warren, Precinct 4",249,,,0,127,111,11
998400001005,"Warren, Precinct 5",258,,,0,118,128,12
998400005006,"Warren, Precinct 6",111,,,0,60,46,5
998400005007,"Warren, Precinct 7",122,,,0,72,45,5
998400005008,"Warren, Precinct 8",136,,,0,80,49,7
998400003009,"Warren, Precinct 9",99,,,0,60,36,3
998400003010,"Warren, Precinct 10",2,,,0,2,0,0
998400005011,"Warren, Precinct 11",98,,,0,61,28,9
998400005012,"Warren, Precinct 12",40,,,1,25,11,3
998400003013,"Warren, Precinct 13",212,,,0,145,63,4
998400004014,"Warren, Precinct 14",126,,,0,79,37,10
998400004015,"Warren, Precinct 15",152,,,0,84,56,12
998400004016,"Warren, Precinct 16",136,,,0,76,52,8
998400005017,"Warren, Precinct 17",54,,,0,37,15,2
998400002018,"Warren, Precinct 18",181,,,0,68,105,8
998400002019,"Warren, Precinct 19",384,,,0,206,164,14
998400005020,"Warren, Precinct 20",239,,,0,150,75,14
998400005021,"Warren, Precinct 21",250,,,0,177,60,13
998400003022,"Warren, Precinct 22",113,,,0,63,42,8
998400004023,"Warren, Precinct 23",141,,,0,72,59,10
998400004024,"Warren, Precinct 24",70,,,0,49,18,3
998400004025,"Warren, Precinct 25",201,,,0,115,72,14
998400003026,"Warren, Precinct 26",207,,,1,118,78,10
998400003027,"Warren, Precinct 27",344,,,2,213,111,18
998400004028,"Warren, Precinct 28",299,,,0,184,97,18
998400003029,"Warren, Precinct 29",297,,,0,152,133,12
998400004030,"Warren, Precinct 30",264,,,0,162,85,17
998400001031,"Warren, Precinct 31",181,,,0,56,114,11
998400002032,"Warren, Precinct 32",326,,,0,188,124,14
998400002033,"Warren, Precinct 33",170,,,0,83,83,4
998400001034,"Warren, Precinct 34",227,,,1,129,84,13
998400001035,"Warren, Precinct 35",177,,,0,82,91,4
998400002036,"Warren, Precinct 36",329,,,0,183,132,14
998400005037,"Warren, Precinct 37",357,,,0,195,144,18
998400005038,"Warren, Precinct 38",232,,,0,130,89,13
998400005039,"Warren, Precinct 39",262,,,0,146,101,15
998400002040,"Warren, Precinct 40",309,,,1,141,146,21
998400001041,"Warren, Precinct 41",243,,,0,96,139,8
998400001042,"Warren, Precinct 42",305,,,0,171,126,8
998400002043,"Warren, Precinct 43",279,,,0,166,106,7
998400003044,"Warren, Precinct 44",346,,,0,197,130,19
998400004045,"Warren, Precinct 45",221,,,0,155,51,15
998400003046,"Warren, Precinct 46",326,,,0,206,100,20
998400004047,"Warren, Precinct 47",141,,,0,90,43,8
998400003048,"Warren, Precinct 48",156,,,0,75,72,9
998400003049,"Warren, Precinct 49",275,,,0,148,119,8
998400002050,"Warren, Precinct 50",246,,,0,122,114,10
998400001051,"Warren, Precinct 51",147,,,0,86,56,5
998400001052,"Warren, Precinct 52",222,,,0,127,75,20
998400004053,"Warren, Precinct 53",314,,,0,203,93,18
990354000001,"Armada Township, Precinct 1",240,,,0,161,66,13
990354000002,"Armada Township, Precinct 2",160,,,0,91,64,5
991130000001,"Bruce Township, Precinct 1",183,,,0,105,72,6
991130000002,"Bruce Township, Precinct 2",226,,,0,148,66,12
991130000003,"Bruce Township, Precinct 3",178,,,1,125,43,9
991130000004,"Bruce Township, Precinct 4",157,,,0,97,52,8
991534000001,"Chesterfield Township, Precinct 1",481,,,0,289,169,23
991534000002,"Chesterfield Township, Precinct 2",333,,,0,199,116,18
991534000003,"Chesterfield Township, Precinct 3",581,,,0,419,132,30
991534000004,"Chesterfield Township, Precinct 4",557,,,0,336,191,30
991534000005,"Chesterfield Township, Precinct 5",392,,,0,241,126,25
991534000006,"Chesterfield Township, Precinct 6",321,,,0,199,113,9
991534000007,"Chesterfield Township, Precinct 7",263,,,0,150,97,16
991534000008,"Chesterfield Township, Precinct 8",264,,,0,196,55,13
991534000009,"Chesterfield Township, Precinct 9",548,,,0,326,203,19
991534000010,"Chesterfield Township, Precinct 10",452,,,1,293,132,26
991652000001,"Clinton Township, Precinct 1",590,,,0,367,169,54
991652000002,"Clinton Township, Precinct 2",502,,,0,344,140,18
991652000003,"Clinton Township, Precinct 3",683,,,1,410,232,40
991652000004,"Clinton Township, Precinct 4",357,,,1,222,113,21
991652000005,"Clinton Township, Precinct 5",641,,,0,441,166,34
991652000006,"Clinton Township, Precinct 6",857,,,0,606,212,39
991652000007,"Clinton Township, Precinct 7",362,,,0,241,106,15
991652000008,"Clinton Township, Precinct 8",711,,,0,482,190,39
991652000009,"Clinton Township, Precinct 9",463,,,0,284,148,31
991652000010,"Clinton Township, Precinct 10",704,,,0,449,211,44
991652000011,"Clinton Township, Precinct 11",526,,,0,357,148,21
991652000012,"Clinton Township, Precinct 12",397,,,2,247,118,30
991652000013,"Clinton Township, Precinct 13",491,,,0,300,167,24
991652000014,"Clinton Township, Precinct 14",489,,,0,329,139,21
991652000015,"Clinton Township, Precinct 15",466,,,0,307,132,27
991652000016,"Clinton Township, Precinct 16",466,,,2,291,150,23
991652000017,"Clinton Township, Precinct 17",349,,,0,209,124,16
991652000018,"Clinton Township, Precinct 18",403,,,0,255,122,26
993682000001,"Harrison Township, Precinct 1",397,,,0,242,124,31
993682000002,"Harrison Township, Precinct 2",417,,,0,263,135,19
993682000003,"Harrison Township, Precinct 3",369,,,1,254,98,16
993682000004,"Harrison Township, Precinct 4",518,,,0,319,179,20
993682000005,"Harrison Township, Precinct 5",402,,,0,249,138,15
993682000006,"Harrison Township, Precinct 6",185,,,0,128,46,11
994690000001,"Lenox Township, Precinct 1",104,,,0,71,24,9
994690000002,"Lenox Township, Precinct 2",208,,,0,145,62,1
994690000003,"Lenox Township, Precinct 3",219,,,0,112,100,7
994690000004,"Lenox Township, Precinct 4",69,,,0,38,29,2
995048000001,"Macomb Township, Precinct 1",396,,,0,255,129,12
995048000002,"Macomb Township, Precinct 2",479,,,0,286,169,24
995048000003,"Macomb Township, Precinct 3",345,,,0,225,101,19
995048000004,"Macomb Township, Precinct 4",338,,,0,200,119,19
995048000005,"Macomb Township, Precinct 5",465,,,0,304,139,22
995048000006,"Macomb Township, Precinct 6",141,,,0,70,65,6
995048000007,"Macomb Township, Precinct 7",309,,,0,183,120,6
995048000008,"Macomb Township, Precinct 8",457,,,1,293,138,25
995048000009,"Macomb Township, Precinct 9",387,,,0,233,132,22
995048000010,"Macomb Township, Precinct 10",285,,,0,156,122,7
995048000011,"Macomb Township, Precinct 11",224,,,0,148,64,12
995048000012,"Macomb Township, Precinct 12",102,,,0,45,54,3
995048000013,"Macomb Township, Precinct 13",422,,,0,291,120,11
995048000014,"Macomb Township, Precinct 14",380,,,0,210,156,14
995048000015,"Macomb Township, Precinct 15",455,,,0,229,199,27
995048000016,"Macomb Township, Precinct 16",420,,,0,325,72,23
995048000017,"Macomb Township, Precinct 17",150,,,0,71,67,12
995048000018,"Macomb Township, Precinct 18",395,,,0,264,109,22
995048000019,"Macomb Township, Precinct 19",503,,,0,347,136,20
995048000020,"Macomb Township, Precinct 20",263,,,0,160,93,10
995048000021,"Macomb Township, Precinct 21",280,,,0,178,90,12
995048000022,"Macomb Township, Precinct 22",257,,,0,152,95,10
995048000023,"Macomb Township, Precinct 23",125,,,0,52,67,6
995048000024,"Macomb Township, Precinct 24",206,,,0,150,45,11
996742000001,"Ray Township, Precinct 1",107,,,0,77,25,5
996742000002,"Ray Township, Precinct 2",146,,,0,93,39,14
996840000001,"Richmond Township, Precinct 1",14,,,0,11,3,0
996840000002,"Richmond Township, Precinct 2",16,,,0,9,7,0
997282000001,"Shelby Charter Township, Precinct 1",272,,,1,181,73,17
997282000002,"Shelby Charter Township, Precinct 2",478,,,0,311,130,37
997282000003,"Shelby Charter Township, Precinct 3",373,,,0,223,134,16
997282000004,"Shelby Charter Township, Precinct 4",324,,,0,211,97,16
997282000005,"Shelby Charter Township, Precinct 5",315,,,0,176,124,15
997282000006,"Shelby Charter Township, Precinct 6",245,,,0,133,104,8
997282000007,"Shelby Charter Township, Precinct 7",156,,,0,87,66,3
997282000008,"Shelby Charter Township, Precinct 8",241,,,0,131,97,13
997282000009,"Shelby Charter Township, Precinct 9",386,,,0,241,136,9
997282000010,"Shelby Charter Township, Precinct 10",477,,,0,304,148,25
997282000011,"Shelby Charter Township, Precinct 11",124,,,0,60,59,5
997282000012,"Shelby Charter Township, Precinct 12",466,,,0,291,150,25
997282000013,"Shelby Charter Township, Precinct 13",402,,,1,234,148,19
997282000014,"Shelby Charter Township, Precinct 14",512,,,1,314,176,21
997282000015,"Shelby Charter Township, Precinct 15",370,,,0,245,112,13
997282000016,"Shelby Charter Township, Precinct 16",278,,,0,180,83,15
997282000017,"Shelby Charter Township, Precinct 17",245,,,0,133,102,10
997282000018,"Shelby Charter Township, Precinct 18",226,,,0,135,80,11
997282000019,"Shelby Charter Township, Precinct 19",233,,,0,148,76,9
997282000020,"Shelby Charter Township, Precinct 20",335,,,0,208,109,18
998412000001,"Washington Township, Precinct 1",375,,,0,217,142,16
998412000002,"Washington Township, Precinct 2",268,,,0,184,71,13
998412000003,"Washington Township, Precinct 3",278,,,0,173,98,7
998412000004,"Washington Township, Precinct 4",452,,,0,324,102,26
998412000005,"Washington Township, Precinct 5",363,,,0,236,115,12
998412000006,"Washington Township, Precinct 6",447,,,0,269,152,26
998412000007,"Washington Township, Precinct 7",332,,,0,211,106,15
